#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
      9169                  18             8.51915             0.10915
      9170               13.52             8.51969            0.109139
      9171                  18             8.52073            0.109132
      9172                6.48             8.52051            0.109121
      9173                6.48             8.52028            0.109109
      9174                   8             8.52023            0.109097
      9175               25.92             8.52212            0.109102
      9176                6.48              8.5219             0.10909
      9177                9.68             8.52203            0.109078
      9178                2.88             8.52141            0.109068
      9179                0.08             8.52049             0.10906
      9180                0.08             8.51957            0.109052
      9181                0.08             8.51865            0.109044
      9182                0.72              8.5178            0.109036
      9183                0.72             8.51696            0.109027
      9184                0.72             8.51611            0.109018
      9185                3.92             8.51561            0.109008
      9186                   8             8.51555            0.108996
      9187                   8             8.51549            0.108984
      9188               11.52             8.51582            0.108973
      9189                5.12             8.51545            0.108961
      9190                   0             8.51452            0.108953
      9191                3.92             8.51402            0.108943
      9192                9.68             8.51415            0.108931
      9193                2.88             8.51354            0.108921
      9194                   2             8.51283            0.108911
      9195                1.28             8.51204            0.108902
      9196                3.92             8.51154            0.108892
      9197               13.52             8.51209            0.108881
      9198                  18             8.51312            0.108874
      9199                  18             8.51415            0.108867
      9200               20.48             8.51545            0.108863
      9201               15.68             8.51623            0.108854
      9202               13.52             8.51677            0.108844
      9203               20.48             8.51807             0.10884
      9204               28.88             8.52029             0.10885
      9205               20.48             8.52159            0.108846
      9206               13.52             8.52213            0.108836
      9207                9.68             8.52225            0.108824
      9208                   2             8.52155            0.108814
      9209                1.28             8.52076            0.108805
      9210                0.08             8.51984            0.108798
      9211                0.32             8.51895            0.108789
      9212                0.72             8.51811            0.108781
      9213                   0             8.51718            0.108773
      9214                0.08             8.51627            0.108765
      9215                3.92             8.51577            0.108754
      9216                1.28             8.51498            0.108745
      9217                   0             8.51406            0.108737
      9218                2.88             8.51345            0.108727
      9219                   0             8.51252             0.10872
      9220                   2             8.51182             0.10871
      9221                6.48              8.5116            0.108698
      9222                0.72             8.51075             0.10869
      9223                2.88             8.51014             0.10868
      9224                0.72              8.5093            0.108671
      9225                3.92              8.5088            0.108661
      9226                0.08             8.50789            0.108653
      9227                0.08             8.50697            0.108645
      9228                1.28             8.50619            0.108636
      9229                0.32              8.5053            0.108628
      9230                   2              8.5046            0.108618
      9231                1.28             8.50382            0.108609
      9232                   2             8.50311              0.1086
      9233                0.08              8.5022            0.108592
      9234                0.32             8.50131            0.108584
      9235                0.72             8.50047            0.108575
      9236                   2             8.49977            0.108566
      9237                0.72             8.49892            0.108557
      9238                0.32             8.49804            0.108549
      9239                2.88             8.49743            0.108539
      9240                   0             8.49651            0.108531
      9241                0.08              8.4956            0.108523
      9242                0.72             8.49476            0.108515
      9243                0.72             8.49392            0.108506
      9244                   0               8.493            0.108499
      9245                   0             8.49208            0.108491
      9246                1.28              8.4913            0.108482
      9247                   0             8.49038            0.108474
      9248                0.72             8.48954            0.108465
      9249                   0             8.48862            0.108458
      9250                0.08             8.48771             0.10845
      9251                0.08             8.48681            0.108442
      9252                0.08              8.4859            0.108434
      9253                0.32             8.48501            0.108426
      9254                   0              8.4841            0.108418
      9255                   0             8.48318             0.10841
      9256                0.08             8.48227            0.108402
      9257                   2             8.48157            0.108393
      9258                5.12             8.48121            0.108382
      9259                6.48             8.48099             0.10837
      9260                2.88             8.48039             0.10836
      9261                   2             8.47969            0.108351
      9262                1.28             8.47891            0.108342
      9263                6.48              8.4787             0.10833
      9264               15.68             8.47947            0.108321
      9265               20.48             8.48077            0.108317
      9266                  18              8.4818            0.108311
      9267                   8             8.48174            0.108299
      9268               11.52             8.48207            0.108288
      9269               20.48             8.48337            0.108284
      9270               28.88             8.48557            0.108294
      9271               42.32             8.48922            0.108344
      9272               28.88             8.49142            0.108355
      9273                  32             8.49395            0.108373
      9274               20.48             8.49524            0.108369
      9275                6.48             8.49503            0.108357
      9276                6.48             8.49481            0.108346
      9277               15.68             8.49558            0.108337
      9278               15.68             8.49636            0.108328
      9279                3.92             8.49586            0.108318
      9280                1.28             8.49509            0.108309
      9281                5.12             8.49472            0.108298
      9282                5.12             8.49436            0.108287
      9283                2.88             8.49375            0.108277
      9284                   2             8.49305            0.108267
      9285                0.32             8.49217            0.108259
      9286                   2             8.49148             0.10825
      9287                0.08             8.49057            0.108242
      9288                0.32             8.48969            0.108234
      9289                1.28             8.48891            0.108225
      9290                   2             8.48822            0.108216
      9291                   2             8.48752            0.108206
      9292                0.32             8.48664            0.108198
      9293                0.72              8.4858             0.10819
      9294                0.72             8.48497            0.108181
      9295                0.08             8.48406            0.108173
      9296                0.32             8.48318            0.108165
      9297                0.72             8.48235            0.108157
      9298                2.88             8.48175            0.108147
      9299                0.08             8.48084            0.108139
      9300                0.08             8.47994            0.108131
      9301                0.32             8.47906            0.108123
      9302                0.08             8.47816            0.108115
      9303                0.08             8.47726            0.108107
      9304                0.32             8.47638            0.108099
      9305                0.32              8.4755            0.108091
      9306                0.08              8.4746            0.108083
      9307                   0             8.47369            0.108076
      9308                   2               8.473            0.108066
      9309                3.92             8.47251            0.108056
      9310                0.08              8.4716            0.108048
      9311                0.08              8.4707             0.10804
      9312                0.32             8.46983            0.108032
      9313                0.32             8.46895            0.108024
      9314                1.28             8.46818            0.108015
      9315                5.12             8.46782            0.108004
      9316                   8             8.46777            0.107993
      9317                6.48             8.46756            0.107981
      9318                9.68             8.46769             0.10797
      9319               20.48             8.46898            0.107966
      9320               23.12             8.47055            0.107966
      9321                  18             8.47157            0.107959
      9322               13.52             8.47211            0.107949
      9323                9.68             8.47224            0.107937
      9324               13.52             8.47278            0.107927
      9325               20.48             8.47407            0.107923
      9326               11.52              8.4744            0.107912
      9327                9.68             8.47453            0.107901
      9328                   8             8.47448            0.107889
      9329                5.12             8.47412            0.107878
      9330                6.48              8.4739            0.107867
      9331                5.12             8.47354            0.107856
      9332                5.12             8.47318            0.107845
      9333                6.48             8.47297            0.107833
      9334                9.68              8.4731            0.107822
      9335                3.92             8.47261            0.107811
      9336                   8             8.47256              0.1078
      9337                  18             8.47358            0.107793
      9338               15.68             8.47435            0.107784
      9339                9.68             8.47448            0.107773
      9340                3.92               8.474            0.107763
      9341               11.52             8.47432            0.107751
      9342                5.12             8.47396            0.107741
      9343                   2             8.47327            0.107731
      9344                0.08             8.47237            0.107723
      9345                3.92             8.47188            0.107713
      9346                0.32             8.47101            0.107705
      9347                   2             8.47032            0.107696
      9348                   2             8.46963            0.107686
      9349                2.88             8.46903            0.107677
      9350                5.12             8.46867            0.107666
      9351                5.12             8.46831            0.107655
      9352                9.68             8.46844            0.107643
      9353                5.12             8.46809            0.107632
      9354                   2             8.46739            0.107623
      9355                0.08              8.4665            0.107615
      9356                0.72             8.46567            0.107607
      9357                0.72             8.46484            0.107599
      9358                0.08             8.46395            0.107591
      9359                0.08             8.46305            0.107583
      9360                0.72             8.46222            0.107575
      9361                2.88             8.46163            0.107565
      9362                5.12             8.46127            0.107554
      9363                2.88             8.46067            0.107544
      9364                3.92             8.46019            0.107534
      9365                5.12             8.45983            0.107523
      9366                9.68             8.45996            0.107512
      9367                6.48             8.45975              0.1075
      9368                   2             8.45906            0.107491
      9369                3.92             8.45858            0.107481
      9370                5.12             8.45822             0.10747
      9371                3.92             8.45774            0.107459
      9372               11.52             8.45806            0.107448
      9373                  18             8.45908            0.107442
      9374               15.68             8.45985            0.107433
      9375                5.12             8.45949            0.107422
      9376                5.12             8.45914            0.107411
      9377                5.12             8.45878            0.107401
      9378                5.12             8.45843             0.10739
      9379                   8             8.45838            0.107378
      9380                1.28             8.45761             0.10737
      9381                   8             8.45756            0.107358
      9382                6.48             8.45735            0.107347
      9383                3.92             8.45687            0.107336
      9384                   8             8.45682            0.107325
      9385               13.52             8.45736            0.107315
      9386                6.48             8.45715            0.107304
      9387                2.88             8.45655            0.107294
      9388               11.52             8.45688            0.107283
      9389               11.52             8.45721            0.107272
      9390               28.88             8.45938            0.107283
      9391                  32             8.46189            0.107301
      9392               23.12             8.46345            0.107301
      9393                  32             8.46596            0.107318
      9394               28.88             8.46813            0.107329
      9395               23.12             8.46969            0.107329
      9396                  18              8.4707            0.107322
      9397                   8             8.47065            0.107311
      9398                9.68             8.47078            0.107299
      9399                6.48             8.47057            0.107288
      9400                   2             8.46988            0.107279
      9401                3.92              8.4694            0.107269
      9402                0.72             8.46857             0.10726
      9403                0.32             8.46771            0.107253
      9404                1.28             8.46694            0.107244
      9405                5.12             8.46659            0.107233
      9406                3.92              8.4661            0.107223
      9407                0.32             8.46524            0.107215
      9408                1.28             8.46447            0.107206
      9409                1.28             8.46371            0.107198
      9410                0.08             8.46282             0.10719
      9411                2.88             8.46223             0.10718
      9412                1.28             8.46146            0.107171
      9413                2.88             8.46087            0.107162
      9414                3.92             8.46039            0.107151
      9415                1.28             8.45962            0.107143
      9416                0.32             8.45876            0.107135
      9417                3.92             8.45828            0.107125
      9418                5.12             8.45792            0.107114
      9419                   8             8.45787            0.107102
      9420                3.92             8.45739            0.107092
      9421                   2             8.45671            0.107083
      9422                0.08             8.45582            0.107075
      9423                0.32             8.45495            0.107067
      9424                   0             8.45406             0.10706
      9425                0.72             8.45324            0.107052
      9426                0.08             8.45235            0.107044
      9427                   0             8.45145            0.107036
      9428                0.32             8.45059            0.107028
      9429                0.72             8.44977             0.10702
      9430                   2             8.44909            0.107011
      9431                0.32             8.44822            0.107003
      9432                0.72              8.4474            0.106995
      9433                0.32             8.44654            0.106987
      9434                0.08             8.44566            0.106979
      9435                3.92             8.44518            0.106969
      9436                   8             8.44513            0.106958
      9437                9.68             8.44526            0.106947
      9438                6.48             8.44505            0.106935
      9439                5.12              8.4447            0.106925
      9440                3.92             8.44422            0.106914
      9441                5.12             8.44387            0.106904
      9442                   8             8.44382            0.106892
      9443                6.48             8.44361            0.106881
      9444                5.12             8.44326             0.10687
      9445                2.88             8.44267            0.106861
      9446                9.68              8.4428             0.10685
      9447                3.92             8.44232            0.106839
      9448                5.12             8.44197            0.106829
      9449                2.88             8.44138            0.106819
      9450                2.88              8.4408            0.106809
      9451                2.88             8.44021              0.1068
      9452                1.28             8.43945            0.106791
      9453                2.88             8.43886            0.106781
      9454                1.28              8.4381            0.106773
      9455                1.28             8.43735            0.106764
      9456                0.32             8.43649            0.106756
      9457                0.72             8.43567            0.106748
      9458                0.08             8.43479             0.10674
      9459                   2             8.43411            0.106731
      9460                0.72             8.43329            0.106723
      9461                0.08             8.43241            0.106715
      9462                0.72              8.4316            0.106707
      9463                0.32             8.43074            0.106699
      9464                2.88             8.43015             0.10669
      9465                6.48             8.42995            0.106679
      9466                6.48             8.42974            0.106668
      9467                0.08             8.42886             0.10666
      9468                   2             8.42818            0.106651
      9469                1.28             8.42742            0.106642
      9470                2.88             8.42684            0.106633
      9471               20.48             8.42811            0.106629
      9472                  32              8.4306            0.106647
      9473               38.72              8.4338            0.106683
      9474               35.28             8.43663             0.10671
      9475                  32             8.43912            0.106728
      9476               23.12             8.44067            0.106728
      9477                  18             8.44168            0.106721
      9478               13.52             8.44221            0.106711
      9479                3.92             8.44173            0.106701
      9480                0.08             8.44085            0.106693
      9481                0.72             8.44004            0.106685
      9482                2.88             8.43945            0.106676
      9483                   2             8.43877            0.106666
      9484                   8             8.43873            0.106655
      9485                6.48             8.43852            0.106644
      9486               11.52             8.43884            0.106633
      9487                9.68             8.43898            0.106622
      9488                2.88             8.43839            0.106613
      9489                0.32             8.43753            0.106605
      9490                0.08             8.43665            0.106597
      9491                   0             8.43576             0.10659
      9492                0.32             8.43491            0.106582
      9493                0.08             8.43403            0.106574
      9494                0.08             8.43315            0.106567
      9495                0.32             8.43229            0.106559
      9496                0.32             8.43144            0.106551
      9497                3.92             8.43097            0.106541
      9498                5.12             8.43062             0.10653
      9499                5.12             8.43027             0.10652
      9500                3.92             8.42979             0.10651
      9501                0.72             8.42898            0.106501
      9502                0.08              8.4281            0.106494
      9503                0.72             8.42729            0.106486
      9504                   0             8.42641            0.106478
      9505                1.28             8.42565             0.10647
      9506                1.28              8.4249            0.106461
      9507                1.28             8.42415            0.106453
      9508                   0             8.42326            0.106445
      9509                0.32             8.42241            0.106437
      9510                0.08             8.42154             0.10643
      9511                0.72             8.42073            0.106422
      9512                0.72             8.41992            0.106413
      9513                0.72             8.41911            0.106405
      9514                   0             8.41822            0.106398
      9515                0.08             8.41735             0.10639
      9516                0.72             8.41654            0.106382
      9517                1.28             8.41579            0.106374
      9518                1.28             8.41504            0.106365
      9519                1.28             8.41429            0.106357
      9520                   2             8.41361            0.106348
      9521                1.28             8.41286            0.106339
      9522                0.08             8.41199            0.106331
      9523                1.28             8.41124            0.106323
      9524                   0             8.41036            0.106315
      9525                   2             8.40968            0.106306
      9526                   2             8.40901            0.106297
      9527                   0             8.40813             0.10629
      9528                1.28             8.40738            0.106281
      9529                1.28             8.40663            0.106273
      9530                0.72             8.40583            0.106265
      9531                0.32             8.40498            0.106257
      9532                6.48             8.40478            0.106246
      9533                   2              8.4041            0.106237
      9534                2.88             8.40352            0.106227
      9535                   8             8.40348            0.106216
      9536                5.12             8.40314            0.106206
      9537                0.72             8.40233            0.106198
      9538                0.08             8.40146             0.10619
      9539                0.08             8.40059            0.106183
      9540                0.08             8.39971            0.106175
      9541                0.08             8.39884            0.106167
      9542                0.72             8.39804            0.106159
      9543                   0             8.39716            0.106152
      9544                0.72             8.39635            0.106144
      9545                2.88             8.39578            0.106134
      9546                0.72             8.39497            0.106126
      9547                0.72             8.39417            0.106118
      9548                0.72             8.39336             0.10611
      9549                0.08             8.39249            0.106103
      9550                2.88             8.39192            0.106093
      9551                0.72             8.39111            0.106085
      9552                0.08             8.39024            0.106077
      9553                1.28              8.3895            0.106069
      9554                3.92             8.38903            0.106059
      9555                9.68             8.38917            0.106048
      9556               11.52             8.38949            0.106037
      9557                9.68             8.38963            0.106026
      9558                9.68             8.38976            0.106015
      9559               15.68             8.39053            0.106007
      9560               15.68             8.39129            0.105998
      9561               20.48             8.39255            0.105995
      9562               15.68             8.39332            0.105987
      9563               13.52             8.39385            0.105977
      9564               20.48             8.39512            0.105973
      9565               25.92             8.39695            0.105978
      9566               25.92             8.39878            0.105983
      9567                  32             8.40125               0.106
      9568                  18             8.40225            0.105994
      9569                  18             8.40325            0.105988
      9570                3.92             8.40278            0.105978
      9571                2.88             8.40221            0.105968
      9572                0.08             8.40134            0.105961
      9573                   2             8.40067            0.105952
      9574                5.12             8.40033            0.105941
      9575                   8             8.40028             0.10593
      9576                   2             8.39962            0.105921
      9577                0.72             8.39881            0.105913
      9578                0.08             8.39795            0.105906
      9579                0.32              8.3971            0.105898
      9580                   2             8.39643            0.105889
      9581                   2             8.39577             0.10588
      9582                5.12             8.39542             0.10587
      9583               15.68             8.39618            0.105861
      9584                   8             8.39614             0.10585
      9585                2.88             8.39557            0.105841
      9586                0.72             8.39477            0.105833
      9587                3.92              8.3943            0.105823
      9588                3.92             8.39383            0.105813
      9589                6.48             8.39363            0.105802
      9590                9.68             8.39377            0.105791
      9591                2.88             8.39319            0.105782
      9592                2.88             8.39262            0.105772
      9593                1.28             8.39188            0.105764
      9594                   2             8.39121            0.105755
      9595                   8             8.39117            0.105744
      9596                9.68              8.3913            0.105733
      9597                0.72             8.39051            0.105725
      9598                0.32             8.38966            0.105717
      9599                0.72             8.38887            0.105709
      9600                0.08               8.388            0.105702
      9601                1.28             8.38726            0.105693
      9602                   2             8.38659            0.105684
      9603                2.88             8.38602            0.105675
      9604                1.28             8.38528            0.105666
      9605                   2             8.38462            0.105658
      9606                2.88             8.38404            0.105648
      9607                  18             8.38504            0.105642
      9608                9.68             8.38518            0.105631
      9609                   2             8.38451            0.105622
      9610                   2             8.38385            0.105613
      9611                9.68             8.38399            0.105602
      9612                0.32             8.38315            0.105595
      9613                0.08             8.38228            0.105587
      9614                3.92             8.38182            0.105577
      9615                3.92             8.38135            0.105567
      9616                1.28             8.38062            0.105559
      9617                0.08             8.37975            0.105551
      9618                0.08             8.37889            0.105544
      9619                0.32             8.37805            0.105536
      9620                3.92             8.37759            0.105526
      9621                6.48             8.37739            0.105516
      9622                6.48             8.37719            0.105505
      9623                0.72              8.3764            0.105497
      9624                0.32             8.37556            0.105489
      9625                   0             8.37469            0.105482
      9626                0.32             8.37385            0.105474
      9627                0.32             8.37302            0.105466
      9628                0.32             8.37218            0.105459
      9629                0.32             8.37134            0.105451
      9630                   2             8.37068            0.105442
      9631                2.88             8.37011            0.105433
      9632                0.72             8.36932            0.105425
      9633                1.28             8.36858            0.105417
      9634                0.32             8.36775            0.105409
      9635                0.08             8.36689            0.105402
      9636                0.32             8.36605            0.105394
      9637                1.28             8.36532            0.105386
      9638                0.32             8.36448            0.105378
      9639                0.72             8.36369             0.10537
      9640                   0             8.36282            0.105363
      9641                1.28             8.36209            0.105354
      9642                0.72             8.36129            0.105346
      9643                0.72              8.3605            0.105338
      9644                6.48             8.36031            0.105328
      9645                   8             8.36027            0.105317
      9646                   8             8.36023            0.105306
      9647                5.12              8.3599            0.105295
      9648                1.28             8.35916            0.105287
      9649                0.32             8.35833            0.105279
      9650                   0             8.35746            0.105272
      9651                1.28             8.35673            0.105264
      9652                3.92             8.35627            0.105254
      9653                2.88              8.3557            0.105244
      9654                3.92             8.35524            0.105235
      9655                5.12             8.35491            0.105224
      9656                2.88             8.35434            0.105215
      9657                5.12             8.35401            0.105204
      9658                6.48             8.35381            0.105194
      9659               11.52             8.35414            0.105183
      9660                6.48             8.35395            0.105173
      9661               11.52             8.35427            0.105162
      9662                9.68             8.35441            0.105151
      9663                9.68             8.35455            0.105141
      9664               23.12             8.35608            0.105141
      9665               20.48             8.35733            0.105138
      9666                6.48             8.35714            0.105127
      9667                3.92             8.35668            0.105117
      9668                   8             8.35664            0.105106
      9669               23.12             8.35817            0.105106
      9670               25.92             8.35998            0.105111
      9671                  18             8.36098            0.105105
      9672               23.12             8.36251            0.105105
      9673               11.52             8.36283            0.105095
      9674                   8              8.3628            0.105084
      9675                   8             8.36276            0.105073
      9676               11.52             8.36308            0.105063
      9677               11.52             8.36341            0.105052
      9678               11.52             8.36374            0.105042
      9679                   8              8.3637            0.105031
      9680               11.52             8.36402            0.105021
      9681                   8             8.36399             0.10501
      9682               11.52             8.36431               0.105
      9683               11.52             8.36464            0.104989
      9684                6.48             8.36444            0.104979
      9685                9.68             8.36458            0.104968
      9686                   2             8.36392            0.104959
      9687                   2             8.36327             0.10495
      9688                9.68              8.3634             0.10494
      9689               13.52             8.36393             0.10493
      9690                  18             8.36493            0.104924
      9691                  18             8.36592            0.104918
      9692               25.92             8.36773            0.104923
      9693               20.48             8.36898            0.104919
      9694               15.68             8.36974            0.104911
      9695               11.52             8.37006            0.104901
      9696                9.68              8.3702             0.10489
      9697               13.52             8.37073            0.104881
      9698                   8             8.37069             0.10487
      9699                2.88             8.37012            0.104861
      9700                3.92             8.36967            0.104851
      9701                   8             8.36963             0.10484
      9702                   8             8.36959            0.104829
      9703                5.12             8.36925            0.104819
      9704                1.28             8.36852            0.104811
      9705                2.88             8.36796            0.104801
      9706                1.28             8.36723            0.104793
      9707                0.08             8.36637            0.104786
      9708                0.08             8.36552            0.104779
      9709                1.28             8.36479             0.10477
      9710                2.88             8.36423            0.104761
      9711                0.32              8.3634            0.104753
      9712                1.28             8.36267            0.104745
      9713                0.32             8.36184            0.104738
      9714                2.88             8.36128            0.104728
      9715                2.88             8.36071            0.104719
      9716                1.28             8.35998            0.104711
      9717                3.92             8.35953            0.104701
      9718                   2             8.35887            0.104692
      9719                   0             8.35801            0.104685
      9720                1.28             8.35728            0.104677
      9721                0.08             8.35643             0.10467
      9722                0.08             8.35558            0.104662
      9723                3.92             8.35512            0.104653
      9724                0.32              8.3543            0.104645
      9725                2.88             8.35374            0.104636
      9726                1.28             8.35301            0.104628
      9727                3.92             8.35255            0.104618
      9728                0.08              8.3517            0.104611
      9729                1.28             8.35098            0.104602
      9730                1.28             8.35025            0.104594
      9731                   2              8.3496            0.104585
      9732                0.72             8.34881            0.104578
      9733                2.88             8.34825            0.104568
      9734               11.52             8.34858            0.104558
      9735                6.48             8.34838            0.104548
      9736                   2             8.34773            0.104539
      9737                0.72             8.34695            0.104531
      9738                   2              8.3463            0.104522
      9739                0.08             8.34545            0.104515
      9740                1.28             8.34472            0.104507
      9741                1.28               8.344            0.104499
      9742                0.08             8.34315            0.104491
      9743                   2              8.3425            0.104483
      9744                0.32             8.34167            0.104475
      9745                   8             8.34164            0.104464
      9746                2.88             8.34108            0.104455
      9747                6.48             8.34089            0.104445
      9748                6.48              8.3407            0.104434
      9749                1.28             8.33997            0.104426
      9750                5.12             8.33964            0.104416
      9751                   2             8.33899            0.104407
      9752                5.12             8.33866            0.104397
      9753                3.92             8.33821            0.104387
      9754                   2             8.33756            0.104378
      9755                2.88               8.337            0.104369
      9756                0.32             8.33618            0.104362
      9757                   0             8.33532            0.104355
      9758                0.32              8.3345            0.104347
      9759                2.88             8.33394            0.104338
      9760                0.72             8.33316             0.10433
      9761                   2             8.33252            0.104322
      9762                0.08             8.33167            0.104314
      9763                1.28             8.33095            0.104306
      9764                1.28             8.33023            0.104298
      9765                0.32             8.32941             0.10429
      9766                1.28             8.32868            0.104282
      9767                0.32             8.32786            0.104275
      9768                1.28             8.32714            0.104267
      9769                6.48             8.32695            0.104256
      9770                5.12             8.32662            0.104246
      9771                1.28              8.3259            0.104238
      9772                1.28             8.32518             0.10423
      9773                   2             8.32453            0.104221
      9774                   2             8.32389            0.104212
      9775                0.08             8.32304            0.104205
      9776                   0             8.32219            0.104198
      9777                0.32             8.32137             0.10419
      9778                0.72              8.3206            0.104183
      9779                   0             8.31975            0.104176
      9780                3.92              8.3193            0.104166
      9781                2.88             8.31874            0.104157
      9782                   2             8.31809            0.104148
      9783                2.88             8.31754            0.104139
      9784                   8             8.31751            0.104128
      9785                9.68             8.31765            0.104118
      9786               13.52             8.31818            0.104108
      9787                   8             8.31814            0.104098
      9788                3.92              8.3177            0.104088
      9789                1.28             8.31698             0.10408
      9790                1.28             8.31626            0.104072
      9791                1.28             8.31554            0.104064
      9792                1.28             8.31482            0.104056
      9793                5.12             8.31449            0.104045
      9794                2.88             8.31394            0.104036
      9795                9.68             8.31408            0.104026
      9796                  18             8.31507             0.10402
      9797                  18             8.31606            0.104014
      9798                  18             8.31704            0.104008
      9799                   8             8.31701            0.103997
      9800                6.48             8.31682            0.103987
      9801                5.12              8.3165            0.103977
      9802                3.92             8.31605            0.103967
