#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
      7192                  32             8.75521            0.122758
      7193                  32             8.75844            0.122784
      7194               28.88             8.76123            0.122798
      7195                  18             8.76252            0.122788
      7196               15.68             8.76348            0.122775
      7197               11.52             8.76386            0.122758
      7198                9.68             8.76399            0.122741
      7199               13.52             8.76465            0.122726
      7200               20.48             8.76628             0.12272
      7201               23.12             8.76827            0.122719
      7202               20.48              8.7699            0.122713
      7203               25.92             8.77228            0.122719
      7204               28.88             8.77507            0.122733
      7205                  32             8.77829            0.122759
      7206               23.12             8.78028            0.122758
      7207               28.88             8.78307            0.122772
      7208               23.12             8.78506            0.122771
      7209               28.88             8.78785            0.122786
      7210                  32             8.79107            0.122811
      7211               38.72             8.79522            0.122864
      7212               35.28             8.79889            0.122902
      7213                  32             8.80211            0.122927
      7214               25.92             8.80448            0.122933
      7215               20.48              8.8061            0.122927
      7216               15.68             8.80705            0.122913
      7217               15.68               8.808              0.1229
      7218               13.52             8.80866            0.122885
      7219                  18             8.80993            0.122874
      7220                  32             8.81314            0.122899
      7221               28.88             8.81592            0.122914
      7222               28.88              8.8187            0.122928
      7223               28.88             8.82148            0.122942
      7224               25.92             8.82384            0.122948
      7225                  18             8.82511            0.122938
      7226               11.52             8.82549            0.122921
      7227               11.52             8.82586            0.122905
      7228               11.52             8.82623            0.122888
      7229                9.68             8.82635            0.122871
      7230                9.68             8.82647            0.122854
      7231               20.48             8.82808            0.122848
      7232                  18             8.82935            0.122838
      7233               11.52             8.82972            0.122821
      7234                   8              8.8296            0.122804
      7235                5.12             8.82909            0.122788
      7236                2.88             8.82827            0.122774
      7237                1.28             8.82723            0.122762
      7238                3.92             8.82655            0.122746
      7239                0.72             8.82543            0.122735
      7240                0.32             8.82425            0.122723
      7241                0.08             8.82305            0.122712
      7242                0.32             8.82187            0.122701
      7243                1.28             8.82083            0.122688
      7244                   0             8.81961            0.122678
      7245                0.08             8.81841            0.122666
      7246                   2             8.81747            0.122653
      7247                0.08             8.81626            0.122642
      7248                1.28             8.81522             0.12263
      7249                1.28             8.81418            0.122617
      7250                0.72             8.81306            0.122605
      7251                0.32             8.81189            0.122594
      7252                0.32             8.81072            0.122583
      7253                   2             8.80978            0.122569
      7254                2.88             8.80897            0.122555
      7255                0.72             8.80785            0.122543
      7256                   0             8.80664            0.122533
      7257                   2              8.8057            0.122519
      7258                0.08              8.8045            0.122508
      7259                0.08              8.8033            0.122497
      7260                   0             8.80208            0.122486
      7261                0.32             8.80091            0.122475
      7262                0.72              8.7998            0.122463
      7263                0.08              8.7986            0.122452
      7264                0.72             8.79749            0.122441
      7265                0.08             8.79629             0.12243
      7266                0.08             8.79509            0.122419
      7267                1.28             8.79406            0.122406
      7268                0.32             8.79289            0.122395
      7269                0.08             8.79169            0.122384
      7270                0.32             8.79053            0.122373
      7271                0.08             8.78933            0.122362
      7272                0.08             8.78813            0.122351
      7273                1.28              8.7871            0.122338
      7274                0.08              8.7859            0.122327
      7275                0.08              8.7847            0.122316
      7276                5.12              8.7842              0.1223
      7277                9.68             8.78432            0.122284
      7278                   8             8.78422            0.122267
      7279                   2             8.78328            0.122254
      7280                2.88             8.78247             0.12224
      7281                3.92              8.7818            0.122225
      7282                2.88             8.78099            0.122211
      7283                0.32             8.77983            0.122199
      7284                0.32             8.77867            0.122188
      7285                1.28             8.77764            0.122176
      7286                3.92             8.77698            0.122161
      7287                3.92             8.77631            0.122146
      7288                6.48             8.77599            0.122129
      7289                   8             8.77589            0.122113
      7290                5.12             8.77539            0.122097
      7291                   8             8.77528             0.12208
      7292                   8             8.77517            0.122064
      7293                5.12             8.77467            0.122048
      7294                2.88             8.77386            0.122034
      7295                6.48             8.77355            0.122017
      7296                3.92             8.77288            0.122003
      7297                6.48             8.77257            0.121986
      7298                5.12             8.77207             0.12197
      7299                6.48             8.77176            0.121954
      7300               11.52             8.77213            0.121938
      7301               15.68             8.77308            0.121925
      7302               13.52             8.77373             0.12191
      7303                   8             8.77362            0.121893
      7304                   8             8.77352            0.121877
      7305                2.88             8.77271            0.121863
      7306                3.92             8.77204            0.121848
      7307                6.48             8.77173            0.121832
      7308                2.88             8.77093            0.121818
      7309                5.12             8.77043            0.121802
      7310                5.12             8.76993            0.121786
      7311                5.12             8.76943            0.121771
      7312                   8             8.76932            0.121754
      7313                   8             8.76922            0.121737
      7314                2.88             8.76841            0.121724
      7315                2.88             8.76761             0.12171
      7316                2.88              8.7668            0.121696
      7317                   8              8.7667            0.121679
      7318                   8             8.76659            0.121662
      7319                9.68             8.76672            0.121646
      7320                9.68             8.76684            0.121629
      7321                9.68             8.76697            0.121613
      7322               11.52             8.76734            0.121597
      7323               13.52             8.76799            0.121582
      7324               15.68             8.76894            0.121569
      7325               11.52             8.76931            0.121553
      7326                5.12             8.76881            0.121537
      7327                2.88             8.76801            0.121523
      7328                   0             8.76681            0.121513
      7329                0.32             8.76566            0.121502
      7330                   0             8.76446            0.121491
      7331                0.72             8.76337            0.121479
      7332                   2             8.76244            0.121466
      7333                3.92             8.76178            0.121451
      7334                2.88             8.76098            0.121438
      7335                2.88             8.76018            0.121424
      7336                1.28             8.75916            0.121411
      7337                1.28             8.75814            0.121399
      7338                0.72             8.75705            0.121387
      7339                0.08             8.75586            0.121377
      7340                2.88             8.75506            0.121363
      7341                5.12             8.75457            0.121347
      7342                1.28             8.75355            0.121335
      7343                0.32              8.7524            0.121324
      7344                0.72             8.75131            0.121312
      7345                0.32             8.75016            0.121301
      7346                3.92              8.7495            0.121287
      7347                   2             8.74858            0.121273
      7348               11.52             8.74896            0.121258
      7349                5.12             8.74847            0.121242
      7350                6.48             8.74816            0.121226
      7351                9.68             8.74828             0.12121
      7352                9.68             8.74841            0.121193
      7353               13.52             8.74906            0.121178
      7354               15.68                8.75            0.121166
      7355                  18             8.75126            0.121156
      7356               13.52             8.75191            0.121141
      7357               11.52             8.75228            0.121125
      7358                9.68             8.75241            0.121109
      7359               11.52             8.75279            0.121093
      7360                3.92             8.75213            0.121078
      7361                1.28             8.75112            0.121066
      7362                3.92             8.75046            0.121051
      7363                5.12             8.74997            0.121036
      7364                3.92             8.74931            0.121021
      7365                2.88             8.74851            0.121007
      7366                2.88             8.74772            0.120993
      7367                1.28              8.7467            0.120981
      7368                1.28             8.74569            0.120969
      7369                0.32             8.74455            0.120958
      7370                   2             8.74363            0.120945
      7371                5.12             8.74314             0.12093
      7372                   2             8.74222            0.120917
      7373                3.92             8.74157            0.120902
      7374                   2             8.74066            0.120889
      7375                5.12             8.74017            0.120874
      7376                   2             8.73925            0.120861
      7377                9.68             8.73938            0.120845
      7378                   8             8.73928            0.120828
      7379                5.12             8.73879            0.120813
      7380                6.48             8.73848            0.120797
      7381               13.52             8.73913            0.120782
      7382                9.68             8.73926            0.120766
      7383                   8             8.73916             0.12075
      7384                6.48             8.73885            0.120734
      7385                5.12             8.73836            0.120718
      7386                5.12             8.73787            0.120703
      7387                   2             8.73696             0.12069
      7388                2.88             8.73617            0.120676
      7389                   8             8.73607             0.12066
      7390                9.68             8.73619            0.120644
      7391                9.68             8.73632            0.120628
      7392                  18             8.73758            0.120618
      7393                  18             8.73883            0.120608
      7394               20.48             8.74042            0.120602
      7395               20.48               8.742            0.120596
      7396                  18             8.74326            0.120586
      7397               25.92             8.74558            0.120592
      7398                  32             8.74872            0.120617
      7399               25.92             8.75104            0.120623
      7400                  32             8.75418            0.120648
      7401                  32             8.75732            0.120672
      7402               28.88             8.76004            0.120687
      7403               23.12             8.76198            0.120686
      7404                  18             8.76323            0.120676
      7405                  18             8.76448            0.120666
      7406                  18             8.76573            0.120656
      7407               13.52             8.76637            0.120642
      7408               11.52             8.76674            0.120626
      7409                  18             8.76798            0.120616
      7410               15.68             8.76892            0.120604
      7411                9.68             8.76904            0.120587
      7412               23.12             8.77098            0.120587
      7413               20.48             8.77256            0.120581
      7414               13.52              8.7732            0.120566
      7415                   8             8.77309             0.12055
      7416               13.52             8.77373            0.120535
      7417               13.52             8.77437            0.120521
      7418               13.52             8.77501            0.120506
      7419                9.68             8.77513             0.12049
      7420                5.12             8.77464            0.120475
      7421                2.88             8.77385            0.120461
      7422                3.92             8.77319            0.120447
      7423                0.72             8.77211            0.120435
      7424                0.32             8.77097            0.120425
      7425                0.08              8.7698            0.120414
      7426                0.08             8.76863            0.120404
      7427                0.08             8.76746            0.120393
      7428                0.08             8.76629            0.120382
      7429                0.08             8.76512            0.120372
      7430                0.32             8.76398            0.120361
      7431                0.32             8.76285             0.12035
      7432                0.32             8.76171            0.120339
      7433                0.32             8.76058            0.120329
      7434                0.72             8.75949            0.120317
      7435                0.72             8.75841            0.120306
      7436                0.32             8.75728            0.120295
      7437                1.28             8.75627            0.120283
      7438                5.12             8.75578            0.120268
      7439                1.28             8.75478            0.120256
      7440                0.08             8.75361            0.120246
      7441                5.12             8.75312             0.12023
      7442               11.52              8.7535            0.120215
      7443                  18             8.75474            0.120205
      7444               13.52             8.75538            0.120191
      7445                   8             8.75528            0.120175
      7446                9.68              8.7554            0.120158
      7447               13.52             8.75604            0.120144
      7448                2.88             8.75525             0.12013
      7449                1.28             8.75425            0.120119
      7450                3.92              8.7536            0.120104
      7451                0.32             8.75247            0.120093
      7452                1.28             8.75147            0.120081
      7453                   2             8.75056            0.120069
      7454                2.88             8.74977            0.120055
      7455                1.28             8.74877            0.120043
      7456                5.12             8.74828            0.120028
      7457                6.48             8.74798            0.120012
      7458                2.88             8.74719            0.119999
      7459                   2             8.74629            0.119986
      7460                   2             8.74538            0.119974
      7461                3.92             8.74474            0.119959
      7462                3.92             8.74409            0.119945
      7463                6.48             8.74379            0.119929
      7464                   8             8.74369            0.119913
      7465               11.52             8.74406            0.119898
      7466                9.68             8.74418            0.119882
      7467               11.52             8.74456            0.119866
      7468                9.68             8.74468             0.11985
      7469               13.52             8.74532            0.119836
      7470                  18             8.74656            0.119826
      7471               13.52              8.7472            0.119812
      7472               20.48             8.74877            0.119806
      7473               20.48             8.75034              0.1198
      7474                  18             8.75158            0.119791
      7475               15.68              8.7525            0.119778
      7476                  18             8.75374            0.119769
      7477                6.48             8.75344            0.119753
      7478                3.92             8.75279            0.119739
      7479                6.48             8.75249            0.119723
      7480                3.92             8.75184            0.119709
      7481                5.12             8.75135            0.119694
      7482                   8             8.75125            0.119678
      7483                6.48             8.75095            0.119662
      7484               11.52             8.75132            0.119647
      7485                2.88             8.75054            0.119634
      7486                1.28             8.74954            0.119622
      7487                   0             8.74837            0.119611
      7488                0.32             8.74724            0.119601
      7489                1.28             8.74625            0.119589
      7490                1.28             8.74525            0.119577
      7491                0.72             8.74418            0.119566
      7492                6.48             8.74388             0.11955
      7493               20.48             8.74544            0.119545
      7494               23.12             8.74736            0.119544
      7495               20.48             8.74893            0.119538
      7496                  18             8.75016            0.119529
      7497               20.48             8.75172            0.119523
      7498               15.68             8.75265            0.119511
      7499               15.68             8.75357            0.119498
      7500               15.68              8.7545            0.119486
      7501                5.12             8.75401            0.119471
      7502                5.12             8.75353            0.119456
      7503                6.48             8.75322            0.119441
      7504                1.28             8.75223            0.119429
      7505                1.28             8.75123            0.119417
      7506                6.48             8.75093            0.119402
      7507                9.68             8.75105            0.119386
      7508                   2             8.75015            0.119373
      7509                   2             8.74926            0.119361
      7510                3.92             8.74861            0.119347
      7511                5.12             8.74813            0.119332
      7512                0.08             8.74698            0.119321
      7513                0.08             8.74582            0.119311
      7514                2.88             8.74504            0.119298
      7515                1.28             8.74405            0.119286
      7516                   2             8.74315            0.119273
      7517                0.08               8.742            0.119263
      7518                0.72             8.74093            0.119252
      7519                   8             8.74083            0.119236
      7520                   2             8.73994            0.119224
      7521                0.72             8.73887            0.119213
      7522                   0             8.73771            0.119203
      7523                0.32             8.73659            0.119192
      7524                1.28              8.7356             0.11918
      7525                1.28             8.73461            0.119168
      7526                   2             8.73371            0.119156
      7527                1.28             8.73272            0.119144
      7528                2.88             8.73194            0.119131
      7529                   2             8.73105            0.119119
      7530                0.08              8.7299            0.119108
      7531                0.32             8.72879            0.119098
      7532                0.32             8.72767            0.119087
      7533                0.08             8.72652            0.119077
      7534                0.08             8.72537            0.119067
      7535                1.28             8.72438            0.119055
      7536                0.72             8.72332            0.119044
      7537                0.08             8.72218            0.119034
      7538                0.72             8.72111            0.119022
      7539                0.72             8.72005            0.119011
      7540                0.32             8.71894            0.119001
      7541                1.28             8.71795            0.118989
      7542                3.92             8.71732            0.118975
      7543                0.72             8.71626            0.118964
      7544                0.08             8.71511            0.118954
      7545                0.32               8.714            0.118943
      7546                   0             8.71284            0.118933
      7547                0.08              8.7117            0.118923
      7548                0.08             8.71056            0.118913
      7549                0.72              8.7095            0.118901
      7550                0.72             8.70844             0.11889
      7551                   0             8.70729             0.11888
      7552                0.32             8.70618             0.11887
      7553                0.32             8.70507            0.118859
      7554                0.32             8.70396            0.118849
      7555                1.28             8.70297            0.118837
      7556                3.92             8.70234            0.118823
      7557                2.88             8.70157             0.11881
      7558                2.88              8.7008            0.118796
      7559                   2             8.69991            0.118784
      7560                1.28             8.69893            0.118772
      7561                0.32             8.69782            0.118762
      7562                0.32             8.69672            0.118751
      7563                0.08             8.69558            0.118741
      7564                0.72             8.69452             0.11873
      7565                1.28             8.69354            0.118718
      7566                   0             8.69239            0.118708
      7567                0.08             8.69125            0.118698
      7568                0.08             8.69012            0.118688
      7569                0.32             8.68901            0.118677
      7570                   0             8.68786            0.118667
      7571                3.92             8.68723            0.118653
      7572                   2             8.68635            0.118641
      7573                1.28             8.68537            0.118629
      7574                0.32             8.68427            0.118619
      7575                0.08             8.68313            0.118608
      7576                1.28             8.68215            0.118597
      7577                1.28             8.68118            0.118585
      7578                2.88             8.68041            0.118572
      7579                3.92             8.67978            0.118558
      7580                6.48             8.67949            0.118543
      7581                3.92             8.67887            0.118529
      7582                2.88              8.6781            0.118516
      7583                   0             8.67696            0.118505
      7584                   0             8.67581            0.118495
      7585                0.08             8.67468            0.118485
      7586                0.32             8.67358            0.118475
      7587                0.72             8.67253            0.118464
      7588                1.28             8.67156            0.118452
      7589                   2             8.67068             0.11844
      7590                   2              8.6698            0.118427
      7591                1.28             8.66882            0.118416
      7592                5.12             8.66836            0.118401
      7593                0.72             8.66731             0.11839
      7594                0.72             8.66626            0.118379
      7595                0.72             8.66522            0.118368
      7596                1.28             8.66424            0.118357
      7597                0.08             8.66311            0.118346
      7598                0.32             8.66202            0.118336
      7599                2.88             8.66126            0.118323
      7600                3.92             8.66063            0.118309
      7601                   2             8.65976            0.118297
      7602                   2             8.65888            0.118284
      7603                3.92             8.65826             0.11827
      7604                5.12             8.65779            0.118256
      7605                3.92             8.65717            0.118242
      7606                2.88             8.65641            0.118229
      7607                5.12             8.65594            0.118214
      7608                3.92             8.65532              0.1182
      7609                2.88             8.65456            0.118187
      7610                2.88              8.6538            0.118174
      7611                2.88             8.65304            0.118161
      7612                5.12             8.65258            0.118146
      7613                   2             8.65171            0.118134
      7614                2.88             8.65095            0.118121
      7615                   2             8.65007            0.118109
      7616                0.72             8.64903            0.118098
      7617                0.32             8.64794            0.118087
      7618                0.08             8.64682            0.118077
      7619                0.32             8.64572            0.118067
      7620                0.32             8.64463            0.118056
      7621                0.08             8.64351            0.118046
      7622                0.08             8.64238            0.118036
      7623                0.08             8.64126            0.118026
      7624                0.08             8.64014            0.118016
      7625                1.28             8.63917            0.118004
      7626                2.88             8.63842            0.117991
      7627                3.92              8.6378            0.117977
      7628                5.12             8.63734            0.117963
      7629                5.12             8.63688            0.117948
      7630                6.48             8.63659            0.117933
      7631                6.48             8.63631            0.117918
      7632                5.12             8.63585            0.117903
      7633                   2             8.63498            0.117891
      7634                2.88             8.63423            0.117878
      7635                3.92             8.63361            0.117864
      7636                3.92             8.63299             0.11785
      7637                   2             8.63212            0.117838
      7638                0.32             8.63103            0.117828
      7639                0.32             8.62995            0.117817
      7640                1.28             8.62898            0.117806
      7641                1.28             8.62802            0.117794
      7642                1.28             8.62706            0.117783
      7643                   2             8.62619            0.117771
      7644                2.88             8.62544            0.117758
      7645                   2             8.62458            0.117745
      7646                0.72             8.62354            0.117735
      7647                0.72             8.62251            0.117724
      7648                0.72             8.62147            0.117713
      7649                1.28             8.62052            0.117701
      7650                1.28             8.61956             0.11769
      7651                1.28              8.6186            0.117678
      7652                3.92             8.61798            0.117665
      7653                0.72             8.61695            0.117654
      7654                3.92             8.61634             0.11764
      7655                2.88             8.61559            0.117627
      7656                3.92             8.61497            0.117613
      7657                3.92             8.61436              0.1176
      7658                5.12              8.6139            0.117585
      7659                2.88             8.61316            0.117572
      7660                9.68              8.6133            0.117557
      7661                   8             8.61321            0.117542
      7662                   8             8.61313            0.117526
      7663               11.52             8.61351            0.117511
      7664                   8             8.61343            0.117496
      7665                9.68             8.61357            0.117481
      7666                   8             8.61349            0.117466
      7667                6.48             8.61322            0.117451
      7668                5.12             8.61276            0.117436
      7669                3.92             8.61215            0.117422
      7670                3.92             8.61154            0.117409
      7671                   8             8.61146            0.117394
      7672               13.52              8.6121             0.11738
      7673               23.12             8.61399             0.11738
      7674                9.68             8.61413            0.117365
      7675                6.48             8.61385             0.11735
      7676                   8             8.61377            0.117334
      7677                9.68             8.61391            0.117319
      7678               11.52             8.61428            0.117305
      7679               11.52             8.61466             0.11729
      7680                  18             8.61589            0.117281
      7681               28.88             8.61852            0.117295
      7682               38.72             8.62244            0.117346
      7683               35.28             8.62591            0.117382
      7684               38.72             8.62983            0.117432
      7685               25.92             8.63208            0.117438
      7686               23.12             8.63396            0.117438
      7687               23.12             8.63585            0.117438
      7688               23.12             8.63773            0.117437
      7689               23.12             8.63962            0.117437
      7690                  18             8.64083            0.117428
      7691               20.48             8.64237            0.117423
      7692               23.12             8.64425            0.117423
      7693               20.48             8.64579            0.117418
      7694               23.12             8.64767            0.117418
      7695               23.12             8.64955            0.117417
      7696               13.52             8.65019            0.117404
      7697                5.12             8.64973            0.117389
      7698                2.88             8.64898            0.117377
      7699                3.92             8.64836            0.117363
      7700                0.72             8.64734            0.117352
      7701                0.72             8.64631            0.117341
      7702                1.28             8.64535             0.11733
      7703                   2             8.64449            0.117318
      7704                5.12             8.64403            0.117304
      7705                3.92             8.64342             0.11729
      7706               11.52             8.64379            0.117276
      7707                9.68             8.64392             0.11726
      7708                6.48             8.64364            0.117245
      7709                6.48             8.64336            0.117231
      7710                   2              8.6425            0.117219
      7711                0.72             8.64147            0.117208
      7712                   2             8.64061            0.117196
      7713                5.12             8.64016            0.117182
      7714                2.88             8.63941            0.117169
      7715                6.48             8.63913            0.117154
      7716                9.68             8.63926            0.117139
      7717                  18             8.64048             0.11713
      7718               13.52             8.64111            0.117116
      7719                   8             8.64103            0.117101
      7720               15.68             8.64194             0.11709
      7721                9.68             8.64207            0.117075
      7722               15.68             8.64298            0.117063
      7723               13.52             8.64362            0.117049
      7724               15.68             8.64453            0.117038
      7725                6.48             8.64425            0.117023
      7726                6.48             8.64397            0.117008
      7727               20.48              8.6455            0.117003
      7728                  18             8.64671            0.116994
      7729               15.68             8.64762            0.116983
      7730               13.52             8.64825            0.116969
      7731               23.12             8.65012            0.116969
      7732               28.88             8.65274            0.116983
      7733                  32             8.65576            0.117007
      7734               28.88             8.65837            0.117021
      7735               28.88             8.66099            0.117035
      7736               23.12             8.66285            0.117035
      7737                  18             8.66406            0.117026
      7738               23.12             8.66593            0.117026
      7739               20.48             8.66746            0.117021
      7740               20.48             8.66898            0.117016
      7741               15.68             8.66989            0.117004
      7742                   8              8.6698            0.116989
      7743                9.68             8.66993            0.116974
      7744               11.52              8.6703            0.116959
      7745               13.52             8.67093            0.116946
      7746               20.48             8.67245            0.116941
      7747               15.68             8.67335            0.116929
      7748                  18             8.67456             0.11692
      7749               28.88             8.67717            0.116934
      7750               28.88             8.67977            0.116948
      7751               28.88             8.68238            0.116962
      7752               28.88             8.68498            0.116976
      7753               35.28             8.68841            0.117011
      7754               38.72             8.69229             0.11706
      7755               38.72             8.69616            0.117109
      7756               46.08             8.70098            0.117193
      7757               35.28             8.70441            0.117228
      7758               38.72             8.70828            0.117277
      7759               28.88             8.71088            0.117291
      7760                  32             8.71388            0.117314
      7761               23.12             8.71573            0.117313
      7762                  32             8.71873            0.117337
      7763               35.28             8.72215            0.117371
      7764               35.28             8.72557            0.117406
      7765               28.88             8.72817             0.11742
      7766               25.92             8.73038            0.117425
      7767               23.12             8.73224            0.117425
      7768               20.48             8.73375             0.11742
      7769                   8             8.73365            0.117404
      7770               11.52             8.73401             0.11739
      7771                9.68             8.73413            0.117375
      7772               15.68             8.73503            0.117363
      7773               20.48             8.73654            0.117358
      7774                  32             8.73953            0.117381
      7775               20.48             8.74104            0.117375
      7776               23.12             8.74289            0.117375
      7777               25.92              8.7451            0.117381
      7778               28.88             8.74769            0.117394
      7779               35.28              8.7511            0.117429
      7780               35.28             8.75451            0.117463
      7781               20.48             8.75602            0.117457
      7782                  18              8.7572            0.117448
      7783               20.48             8.75871            0.117443
      7784               23.12             8.76055            0.117442
      7785               15.68             8.76144            0.117431
      7786               11.52              8.7618            0.117416
      7787                6.48             8.76151            0.117401
      7788                   8             8.76141            0.117386
      7789                5.12             8.76094            0.117372
      7790                6.48             8.76065            0.117358
      7791                0.08             8.75953            0.117348
      7792                0.08             8.75842            0.117338
      7793                0.08             8.75731            0.117328
      7794                0.32             8.75622            0.117318
      7795                0.72             8.75519            0.117308
      7796                   2             8.75433            0.117296
      7797                2.88             8.75357            0.117283
      7798                5.12             8.75311            0.117269
      7799                6.48             8.75281            0.117254
      7800                   8             8.75272            0.117239
      7801                   8             8.75262            0.117224
      7802               11.52             8.75298             0.11721
      7803                6.48             8.75268            0.117195
      7804                   2             8.75182            0.117183
      7805                1.28             8.75086            0.117172
      7806                0.72             8.74983            0.117162
      7807                0.08             8.74872            0.117152
      7808                0.32             8.74764            0.117142
      7809                0.72             8.74662            0.117132
      7810                1.28             8.74566             0.11712
      7811                1.28              8.7447            0.117109
      7812                5.12             8.74424            0.117095
      7813                3.92             8.74362            0.117082
      7814                5.12             8.74316            0.117068
      7815                6.48             8.74287            0.117053
      7816                2.88             8.74212            0.117041
      7817                2.88             8.74137            0.117028
      7818                2.88             8.74062            0.117016
      7819                6.48             8.74033            0.117001
      7820                6.48             8.74004            0.116986
      7821                1.28             8.73909            0.116975
      7822                   8             8.73899             0.11696
      7823               11.52             8.73935            0.116946
      7824                9.68             8.73947            0.116931
      7825               11.52             8.73982            0.116917
