351		3.14609		3.14189		0.000559964
352		3.16616		3.14195		0.000562594
353		3.12295		3.1419		0.000563565
354		3.15452		3.14194		0.000563099
355		3.13357		3.14191		0.000562007
356		3.15343		3.14194		0.000561359
357		3.12999		3.14191		0.000560784
358		3.13553		3.14189		0.000559501
359		3.1447		3.1419		0.000558
360		3.15701		3.14194		0.000558024
361		3.15472		3.14198		0.0005576
362		3.15996		3.14203		0.000558263
363		3.14075		3.14202		0.000556738
364		3.15996		3.14207		0.00055738
365		3.1191		3.14201		0.000559387
366		3.13539		3.14199		0.000558153
367		3.1378		3.14198		0.000556751
368		3.14604		3.14199		0.000555349
369		3.15025		3.14201		0.000554295
370		3.15363		3.14205		0.000553685
371		3.13794		3.14203		0.000552305
372		3.1507		3.14206		0.000551312
373		3.13612		3.14204		0.000550064
374		3.14886		3.14206		0.000548897
375		3.13396		3.14204		0.000547859
376		3.15273		3.14207		0.00054714
377		3.15085		3.14209		0.000546184
378		3.12891		3.14206		0.00054585
379		3.13858		3.14205		0.000544488
380		3.16436		3.14211		0.000546205
381		3.14396		3.14211		0.000544795
382		3.13745		3.1421		0.000543507
383		3.145		3.14211		0.000542143
384		3.14105		3.1421		0.00054074
385		3.15761		3.14214		0.000540831
386		3.14258		3.14214		0.000539433
387		3.1212		3.14209		0.000540743
388		3.14663		3.1421		0.000539478
389		3.13033		3.14207		0.000538938
390		3.14599		3.14208		0.000537652
391		3.15657		3.14212		0.00053755
392		3.13391		3.1421		0.000536587
393		3.132		3.14207		0.000535837
394		3.14451		3.14208		0.000534514
395		3.14852		3.14209		0.00053341
396		3.14179		3.14209		0.000532065
397		3.15159		3.14212		0.000531263
398		3.13868		3.14211		0.00053
399		3.14549		3.14212		0.000528741
400		3.14658		3.14213		0.000527538
401		3.13072		3.1421		0.000526989
402		3.13834		3.14209		0.000525762
403		3.14189		3.14209		0.000524459
404		3.1499		3.14211		0.000523518
405		3.14837		3.14212		0.000522455
406		3.12867		3.14209		0.000522218
407		3.15204		3.14212		0.000521506
408		3.14812		3.14213		0.000520437
409		3.12969		3.1421		0.000520051
410		3.14812		3.14212		0.000518991
411		3.13126		3.14209		0.000518399
