#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        4692     -1.6902   -0.748653  0.00406197
        4693    -1.69113   -0.748854  0.00406607
        4694    -1.69228   -0.749055  0.00407016
        4695    -1.69366   -0.749256  0.00407427
        4696    -1.69528   -0.749458  0.00407838
        4697    -1.69714    -0.74966   0.0040825
        4698    -1.69924   -0.749862  0.00408663
        4699    -1.70155   -0.750064  0.00409077
        4700    -1.70406   -0.750267  0.00409493
        4701    -1.70673   -0.750471  0.00409912
        4702    -1.70954   -0.750675  0.00410332
        4703    -1.71246   -0.750879  0.00410754
        4704    -1.71544   -0.751084  0.00411178
        4705    -1.71846    -0.75129  0.00411604
        4706    -1.72149   -0.751496  0.00412033
        4707    -1.72448   -0.751703  0.00412463
        4708     -1.7274    -0.75191  0.00412896
        4709    -1.73021   -0.752118  0.00413331
        4710    -1.73289   -0.752326  0.00413767
        4711    -1.73539   -0.752535  0.00414205
        4712    -1.73769   -0.752744  0.00414644
        4713    -1.73974   -0.752953  0.00415085
        4714    -1.74152   -0.753163  0.00415526
        4715    -1.74298   -0.753373  0.00415968
        4716    -1.74409   -0.753583   0.0041641
        4717    -1.74481   -0.753793  0.00416852
        4718    -1.74512   -0.754003  0.00417293
        4719    -1.74499   -0.754213  0.00417732
        4720    -1.74436   -0.754423   0.0041817
        4721    -1.74321   -0.754632  0.00418606
        4722    -1.74153   -0.754841  0.00419039
        4723    -1.73927    -0.75505  0.00419468
        4724    -1.73644   -0.755258  0.00419893
        4725      -1.733   -0.755464  0.00420314
        4726    -1.72894    -0.75567  0.00420729
        4727    -1.72428   -0.755875  0.00421139
        4728    -1.71902   -0.756079  0.00421542
        4729    -1.71316   -0.756281  0.00421939
        4730    -1.70674   -0.756482  0.00422328
        4731     -1.6998   -0.756682  0.00422709
        4732    -1.69236    -0.75688  0.00423082
        4733     -1.6845   -0.757076  0.00423446
        4734    -1.67629    -0.75727  0.00423802
        4735    -1.66779   -0.757462  0.00424148
        4736    -1.65909   -0.757652  0.00424486
        4737    -1.65029   -0.757841  0.00424814
        4738    -1.64149   -0.758027  0.00425134
        4739    -1.63281   -0.758212  0.00425445
        4740    -1.62438   -0.758395  0.00425747
        4741    -1.61628   -0.758576  0.00426042
        4742    -1.60866   -0.758755  0.00426329
        4743    -1.60163   -0.758933  0.00426609
        4744    -1.59528   -0.759109  0.00426883
        4745    -1.58972   -0.759284  0.00427152
        4746    -1.58504   -0.759458  0.00427416
        4747    -1.58132   -0.759631  0.00427677
        4748    -1.57861   -0.759804  0.00427934
        4749    -1.57696   -0.759976   0.0042819
        4750    -1.57637   -0.760147  0.00428445
        4751    -1.57684   -0.760319  0.00428699
        4752    -1.57834   -0.760492  0.00428955
        4753    -1.58082   -0.760664  0.00429211
        4754    -1.58422   -0.760837  0.00429471
        4755    -1.58844   -0.761011  0.00429733
        4756     -1.5934   -0.761186  0.00429999
        4757    -1.59898   -0.761363  0.00430269
        4758    -1.60505    -0.76154  0.00430544
        4759     -1.6115   -0.761718  0.00430823
        4760     -1.6182   -0.761898  0.00431108
        4761    -1.62503    -0.76208  0.00431399
        4762    -1.63186   -0.762262  0.00431695
        4763    -1.63858   -0.762446  0.00431996
        4764    -1.64507   -0.762632  0.00432302
        4765    -1.65128   -0.762818  0.00432614
        4766    -1.65708   -0.763006   0.0043293
        4767    -1.66241   -0.763194   0.0043325
        4768     -1.6672   -0.763384  0.00433574
        4769    -1.67139   -0.763574  0.00433901
        4770    -1.67494   -0.763765   0.0043423
        4771    -1.67781   -0.763957  0.00434562
        4772    -1.67997   -0.764149  0.00434894
        4773    -1.68139   -0.764341  0.00435227
        4774    -1.68204   -0.764533  0.00435561
        4775    -1.68191   -0.764725  0.00435893
        4776      -1.681   -0.764917  0.00436224
        4777    -1.67927   -0.765109  0.00436552
        4778    -1.67674     -0.7653  0.00436877
        4779    -1.67339    -0.76549  0.00437199
        4780    -1.66921   -0.765679  0.00437516
        4781    -1.66419   -0.765867  0.00437828
        4782    -1.65832   -0.766053  0.00438134
        4783     -1.6516   -0.766238  0.00438434
        4784    -1.64401   -0.766422  0.00438726
        4785    -1.63556   -0.766603   0.0043901
        4786    -1.62624   -0.766783  0.00439285
        4787    -1.61601    -0.76696  0.00439552
        4788    -1.60491   -0.767135  0.00439808
        4789    -1.59289   -0.767308  0.00440054
        4790       -1.58   -0.767478  0.00440289
        4791     -1.5662   -0.767644  0.00440513
        4792     -1.5515   -0.767808  0.00440725
        4793    -1.53592   -0.767968  0.00440924
        4794    -1.51947   -0.768125   0.0044111
        4795    -1.50217   -0.768278  0.00441284
        4796    -1.48404   -0.768427  0.00441444
        4797    -1.46511   -0.768572  0.00441591
        4798    -1.44543   -0.768713  0.00441724
        4799    -1.42504    -0.76885  0.00441844
        4800      -1.404   -0.768983   0.0044195
        4801    -1.38238    -0.76911  0.00442043
        4802    -1.36025   -0.769233  0.00442122
        4803     -1.3377   -0.769352  0.00442188
        4804    -1.31483   -0.769465  0.00442242
        4805    -1.29173   -0.769574  0.00442283
        4806    -1.26854   -0.769678  0.00442313
        4807    -1.24538   -0.769777  0.00442332
        4808    -1.22239   -0.769871   0.0044234
        4809    -1.19969    -0.76996  0.00442338
        4810    -1.17745   -0.770045  0.00442328
        4811    -1.15583   -0.770125  0.00442308
        4812    -1.13496   -0.770201  0.00442281
        4813    -1.11504   -0.770273  0.00442248
        4814    -1.09622    -0.77034  0.00442207
        4815    -1.07864   -0.770404  0.00442162
        4816    -1.06246   -0.770465  0.00442112
        4817    -1.04783   -0.770523  0.00442057
        4818    -1.03491   -0.770578     0.00442
        4819     -1.0238    -0.77063  0.00441939
        4820    -1.01462   -0.770681  0.00441877
        4821    -1.00747    -0.77073  0.00441812
        4822    -1.00244   -0.770778  0.00441747
        4823    -0.99957   -0.770825  0.00441681
        4824   -0.998905   -0.770873  0.00441614
        4825    -1.00047    -0.77092  0.00441548
        4826    -1.00425   -0.770969  0.00441483
        4827    -1.01023   -0.771018   0.0044142
        4828    -1.01835   -0.771069  0.00441358
        4829    -1.02856   -0.771123  0.00441299
        4830    -1.04076   -0.771178  0.00441243
        4831    -1.05485   -0.771237  0.00441191
        4832    -1.07071   -0.771299  0.00441143
        4833    -1.08821   -0.771365    0.004411
        4834     -1.1072   -0.771434  0.00441064
        4835    -1.12752   -0.771508  0.00441034
        4836    -1.14903   -0.771586  0.00441012
        4837    -1.17154   -0.771669  0.00440998
        4838    -1.19491   -0.771756  0.00440994
        4839    -1.21895   -0.771849     0.00441
        4840    -1.24351   -0.771946  0.00441016
        4841    -1.26842   -0.772049  0.00441044
        4842    -1.29354   -0.772156  0.00441085
        4843    -1.31872   -0.772269  0.00441138
        4844    -1.34383   -0.772387  0.00441205
        4845    -1.36872    -0.77251  0.00441285
        4846     -1.3933   -0.772638   0.0044138
        4847    -1.41745   -0.772771  0.00441489
        4848    -1.44107   -0.772909  0.00441613
        4849    -1.46409   -0.773052  0.00441752
        4850    -1.48644   -0.773199  0.00441906
        4851    -1.50805    -0.77335  0.00442075
        4852    -1.52887   -0.773506  0.00442258
        4853    -1.54885   -0.773666  0.00442455
        4854    -1.56796   -0.773829  0.00442666
        4855    -1.58619   -0.773997  0.00442891
        4856    -1.60351   -0.774168  0.00443129
        4857    -1.61991   -0.774342   0.0044338
        4858    -1.63539   -0.774519  0.00443643
        4859    -1.64994   -0.774699  0.00443917
        4860    -1.66358   -0.774882  0.00444203
        4861    -1.67631   -0.775067  0.00444498
        4862    -1.68814   -0.775255  0.00444803
        4863     -1.6991   -0.775445  0.00445117
        4864    -1.70922   -0.775637   0.0044544
        4865    -1.71851   -0.775831  0.00445769
        4866    -1.72699   -0.776026  0.00446106
        4867    -1.73469   -0.776223  0.00446449
        4868    -1.74164   -0.776422  0.00446798
        4869    -1.74788   -0.776621  0.00447151
        4870    -1.75342   -0.776822  0.00447509
        4871    -1.75828   -0.777023  0.00447871
        4872    -1.76253   -0.777226  0.00448235
        4873    -1.76616   -0.777429  0.00448602
        4874    -1.76921   -0.777632  0.00448972
        4875    -1.77171   -0.777836  0.00449342
        4876    -1.77369    -0.77804  0.00449714
        4877    -1.77517   -0.778245  0.00450086
        4878    -1.77618   -0.778449  0.00450459
        4879    -1.77674   -0.778654  0.00450831
        4880    -1.77688   -0.778858  0.00451202
        4881    -1.77663   -0.779063  0.00451573
        4882      -1.776   -0.779267  0.00451942
        4883    -1.77503   -0.779471  0.00452309
        4884    -1.77372   -0.779674  0.00452674
        4885     -1.7721   -0.779878  0.00453037
        4886    -1.77019    -0.78008  0.00453398
        4887    -1.76801   -0.780282  0.00453755
        4888    -1.76557   -0.780484   0.0045411
        4889     -1.7629   -0.780685  0.00454462
        4890    -1.76001   -0.780885   0.0045481
        4891    -1.75692   -0.781085  0.00455154
        4892    -1.75363   -0.781284  0.00455495
        4893    -1.75016   -0.781482  0.00455832
        4894    -1.74654   -0.781679  0.00456166
        4895    -1.74277   -0.781875  0.00456495
        4896    -1.73885   -0.782071   0.0045682
        4897    -1.73481   -0.782265  0.00457141
        4898    -1.73066   -0.782459  0.00457457
        4899     -1.7264   -0.782651  0.00457769
        4900    -1.72205   -0.782843  0.00458077
        4901     -1.7176   -0.783034  0.00458381
        4902    -1.71308   -0.783224   0.0045868
        4903     -1.7085   -0.783412  0.00458974
        4904    -1.70385     -0.7836  0.00459264
        4905    -1.69916   -0.783787   0.0045955
        4906    -1.69441   -0.783972  0.00459831
        4907    -1.68963   -0.784157  0.00460107
        4908    -1.68481    -0.78434  0.00460379
        4909    -1.67996   -0.784523  0.00460647
        4910    -1.67509   -0.784704   0.0046091
        4911     -1.6702   -0.784885  0.00461169
        4912     -1.6653   -0.785064  0.00461423
        4913     -1.6604   -0.785242  0.00461673
        4914    -1.65552   -0.785419  0.00461918
        4915    -1.65063   -0.785595   0.0046216
        4916    -1.64574    -0.78577  0.00462397
        4917    -1.64086   -0.785944   0.0046263
        4918    -1.63599   -0.786117  0.00462858
        4919    -1.63113   -0.786289  0.00463083
        4920     -1.6263   -0.786459  0.00463304
        4921    -1.62149   -0.786629   0.0046352
        4922     -1.6167   -0.786798  0.00463733
        4923    -1.61194   -0.786965  0.00463941
        4924    -1.60722   -0.787132  0.00464146
        4925    -1.60252   -0.787297  0.00464347
        4926    -1.59786   -0.787462  0.00464544
        4927    -1.59324   -0.787626  0.00464738
        4928    -1.58866   -0.787788  0.00464927
        4929    -1.58412    -0.78795  0.00465114
        4930    -1.57962    -0.78811  0.00465296
        4931    -1.57516    -0.78827  0.00465476
        4932    -1.57075   -0.788428  0.00465652
        4933    -1.56639   -0.788586  0.00465824
        4934    -1.56207   -0.788743  0.00465994
        4935    -1.55781   -0.788899   0.0046616
        4936     -1.5536   -0.789054  0.00466323
        4937    -1.54943   -0.789208  0.00466482
        4938    -1.54533   -0.789361  0.00466639
        4939    -1.54127   -0.789513  0.00466793
        4940    -1.53727   -0.789664  0.00466944
        4941    -1.53333   -0.789815  0.00467092
        4942    -1.52945   -0.789965  0.00467237
        4943    -1.52566   -0.790113   0.0046738
        4944    -1.52188   -0.790261  0.00467519
        4945    -1.51816   -0.790409  0.00467656
        4946    -1.51451   -0.790555  0.00467791
        4947    -1.51091   -0.790701  0.00467923
        4948    -1.50737   -0.790846  0.00468053
        4949    -1.50389    -0.79099   0.0046818
        4950    -1.50047   -0.791133  0.00468304
        4951    -1.49711   -0.791276  0.00468427
        4952    -1.49381   -0.791417  0.00468547
        4953    -1.49058   -0.791559  0.00468665
        4954     -1.4874   -0.791699  0.00468781
        4955    -1.48429   -0.791839  0.00468895
        4956    -1.48124   -0.791978  0.00469006
        4957    -1.47825   -0.792116  0.00469116
        4958    -1.47533   -0.792254  0.00469224
        4959    -1.47246   -0.792391   0.0046933
        4960    -1.46966   -0.792528  0.00469433
        4961    -1.46692   -0.792664  0.00469536
        4962    -1.46424   -0.792799  0.00469636
        4963    -1.46163   -0.792934  0.00469735
        4964    -1.45908   -0.793068  0.00469832
        4965    -1.45659   -0.793202  0.00469927
        4966    -1.45416   -0.793335  0.00470021
        4967     -1.4518   -0.793467  0.00470113
        4968     -1.4495   -0.793599  0.00470204
        4969    -1.44726   -0.793731  0.00470293
        4970    -1.44509   -0.793862  0.00470381
        4971    -1.44298   -0.793993  0.00470468
        4972    -1.44093   -0.794123  0.00470553
        4973    -1.43894   -0.794252  0.00470637
        4974      -1.437   -0.794382   0.0047072
        4975    -1.43514    -0.79451  0.00470802
