#  BLOCK      BIN       VELOCITY     AVE_POFV    CUM_POFV      ERROR
     171      14        3.86667      0.0694444      0.0694444              0
     171      15        4.13333      0.0347222      0.0347222              0
     171      16            4.4              0              0              0
     171      17        4.66667              0              0              0
     171      18        4.93333              0              0              0
     171      19            5.2              0              0              0
     171      20        5.46667              0              0              0
     171      21        5.73333              0              0              0
     171      22              6              0              0              0
     171      23        6.26667              0              0              0
     171      24        6.53333              0              0              0
     171      25            6.8              0              0              0
     171      26        7.06667              0              0              0
     171      27        7.33333              0              0              0
     171      28            7.6              0              0              0
     171      29        7.86667              0              0              0
     172       0       0.133333              0              0              0
     172       1            0.4      0.0347222      0.0551114     0.00197477
     172       2       0.666667       0.173611       0.130814     0.00268346
     172       3       0.933333       0.381944        0.38578     0.00331036
     172       4            1.2       0.347222       0.332284     0.00350913
     172       5        1.46667       0.451389       0.534763     0.00368561
     172       6        1.73333       0.520833       0.543039     0.00307253
     172       7              2       0.486111       0.422319     0.00493432
     172       8        2.26667       0.416667       0.439882     0.00487059
     172       9        2.53333       0.243056       0.250121      0.0019972
     172      10            2.8       0.277778        0.28989      0.0025779
     172      11        3.06667       0.138889       0.092458     0.00217838
     172      12        3.33333       0.138889       0.124152     0.00130856
     172      13            3.6      0.0347222      0.0452196     0.00121593
     172      14        3.86667      0.0694444      0.0694444              0
     172      15        4.13333      0.0347222      0.0347222              0
     172      16            4.4              0              0              0
     172      17        4.66667              0              0              0
     172      18        4.93333              0              0              0
     172      19            5.2              0              0              0
     172      20        5.46667              0              0              0
     172      21        5.73333              0              0              0
     172      22              6              0              0              0
     172      23        6.26667              0              0              0
     172      24        6.53333              0              0              0
     172      25            6.8              0              0              0
     172      26        7.06667              0              0              0
     172      27        7.33333              0              0              0
     172      28            7.6              0              0              0
     172      29        7.86667              0              0              0
     173       0       0.133333              0              0              0
     173       1            0.4      0.0347222      0.0549936     0.00196687
     173       2       0.666667       0.173611       0.131061     0.00267932
     173       3       0.933333       0.381944       0.385758      0.0032913
     173       4            1.2       0.347222        0.33237     0.00348991
     173       5        1.46667       0.451389       0.534281     0.00369568
     173       6        1.73333       0.520833       0.542911     0.00305745
     173       7              2       0.486111       0.422688     0.00491955
     173       8        2.26667       0.416667       0.439748     0.00484429
     173       9        2.53333       0.243056        0.25008     0.00198607
     173      10            2.8       0.277778        0.28982     0.00256395
     173      11        3.06667       0.138889      0.0927264     0.00218226
     173      12        3.33333       0.138889       0.124237     0.00130377
     173      13            3.6      0.0347222       0.045159     0.00121041
     173      14        3.86667      0.0694444      0.0694444              0
     173      15        4.13333      0.0347222      0.0347222              0
     173      16            4.4              0              0              0
     173      17        4.66667              0              0              0
     173      18        4.93333              0              0              0
     173      19            5.2              0              0              0
     173      20        5.46667              0              0              0
     173      21        5.73333              0              0              0
     173      22              6              0              0              0
     173      23        6.26667              0              0              0
     173      24        6.53333              0              0              0
     173      25            6.8              0              0              0
     173      26        7.06667              0              0              0
     173      27        7.33333              0              0              0
     173      28            7.6              0              0              0
     173      29        7.86667              0              0              0
     174       0       0.133333              0              0              0
     174       1            0.4      0.0347222      0.0548771     0.00195901
     174       2       0.666667       0.173611       0.131306     0.00267506
     174       3       0.933333       0.381944       0.385736     0.00327246
     174       4            1.2       0.347222       0.332455      0.0034709
     174       5        1.46667       0.451389       0.533804     0.00370502
     174       6        1.73333       0.520833       0.542784     0.00304251
     174       7              2       0.486111       0.423052     0.00490476
     174       8        2.26667       0.416667       0.439615     0.00481826
     174       9        2.53333       0.243056        0.25004     0.00197507
     174      10            2.8       0.277778       0.289751     0.00255015
     174      11        3.06667       0.138889      0.0929917     0.00218578
     174      12        3.33333       0.138889       0.124322     0.00129899
     174      13            3.6      0.0347222       0.045099     0.00120494
     174      14        3.86667      0.0694444      0.0694444              0
     174      15        4.13333      0.0347222      0.0347222              0
     174      16            4.4              0              0              0
     174      17        4.66667              0              0              0
     174      18        4.93333              0              0              0
     174      19            5.2              0              0              0
     174      20        5.46667              0              0              0
     174      21        5.73333              0              0              0
     174      22              6              0              0              0
     174      23        6.26667              0              0              0
     174      24        6.53333              0              0              0
     174      25            6.8              0              0              0
     174      26        7.06667              0              0              0
     174      27        7.33333              0              0              0
     174      28            7.6              0              0              0
     174      29        7.86667              0              0              0
     175       0       0.133333              0              0              0
     175       1            0.4      0.0347222      0.0547619      0.0019512
     175       2       0.666667       0.208333       0.131746     0.00269574
     175       3       0.933333       0.347222       0.385516     0.00326115
     175       4            1.2       0.347222        0.33254     0.00345209
     175       5        1.46667       0.451389       0.533333     0.00371366
     175       6        1.73333       0.520833       0.542659     0.00302771
     175       7              2       0.486111       0.423413     0.00488995
     175       8        2.26667       0.416667       0.439484     0.00479251
     175       9        2.53333       0.243056           0.25     0.00196419
     175      10            2.8       0.277778       0.289683     0.00253649
     175      11        3.06667       0.138889       0.093254     0.00218897
     175      12        3.33333       0.138889       0.124405     0.00129423
     175      13            3.6      0.0347222      0.0450397     0.00119951
     175      14        3.86667      0.0694444      0.0694444              0
     175      15        4.13333      0.0347222      0.0347222              0
     175      16            4.4              0              0              0
     175      17        4.66667              0              0              0
     175      18        4.93333              0              0              0
     175      19            5.2              0              0              0
     175      20        5.46667              0              0              0
     175      21        5.73333              0              0              0
     175      22              6              0              0              0
     175      23        6.26667              0              0              0
     175      24        6.53333              0              0              0
     175      25            6.8              0              0              0
     175      26        7.06667              0              0              0
     175      27        7.33333              0              0              0
     175      28            7.6              0              0              0
     175      29        7.86667              0              0              0
     176       0       0.133333              0              0              0
     176       1            0.4      0.0347222       0.054648     0.00194343
     176       2       0.666667       0.208333       0.132181     0.00271532
     176       3       0.933333       0.347222       0.385298     0.00324987
     176       4            1.2       0.347222       0.332623     0.00343348
     176       5        1.46667       0.451389       0.532868     0.00372163
     176       6        1.73333       0.520833       0.542535     0.00301305
     176       7              2       0.486111       0.423769     0.00487513
     176       8        2.26667       0.416667       0.439354     0.00476704
     176       9        2.53333       0.243056       0.249961     0.00195342
     176      10            2.8       0.277778       0.289615     0.00252298
     176      11        3.06667       0.138889      0.0935133     0.00219184
     176      12        3.33333       0.138889       0.124487     0.00128949
     176      13            3.6      0.0347222      0.0449811     0.00119413
     176      14        3.86667      0.0694444      0.0694444              0
     176      15        4.13333      0.0347222      0.0347222              0
     176      16            4.4              0              0              0
     176      17        4.66667              0              0              0
     176      18        4.93333              0              0              0
     176      19            5.2              0              0              0
     176      20        5.46667              0              0              0
     176      21        5.73333              0              0              0
     176      22              6              0              0              0
     176      23        6.26667              0              0              0
     176      24        6.53333              0              0              0
     176      25            6.8              0              0              0
     176      26        7.06667              0              0              0
     176      27        7.33333              0              0              0
     176      28            7.6              0              0              0
     176      29        7.86667              0              0              0
     177       0       0.133333              0              0              0
     177       1            0.4      0.0347222      0.0545355     0.00193571
     177       2       0.666667       0.208333       0.132611     0.00273385
     177       3       0.933333       0.347222       0.385083     0.00323862
     177       4            1.2       0.347222       0.332706     0.00341507
     177       5        1.46667       0.451389       0.532407     0.00372896
     177       6        1.73333       0.486111       0.542216     0.00301284
     177       7              2       0.520833       0.424317     0.00487833
     177       8        2.26667       0.416667       0.439226     0.00474183
     177       9        2.53333       0.243056       0.249922     0.00194277
     177      10            2.8       0.277778       0.289548     0.00250961
     177      11        3.06667       0.138889      0.0937696      0.0021944
     177      12        3.33333       0.138889       0.124568     0.00128477
     177      13            3.6      0.0347222      0.0449231     0.00118879
     177      14        3.86667      0.0694444      0.0694444              0
     177      15        4.13333      0.0347222      0.0347222              0
     177      16            4.4              0              0              0
     177      17        4.66667              0              0              0
     177      18        4.93333              0              0              0
     177      19            5.2              0              0              0
     177      20        5.46667              0              0              0
     177      21        5.73333              0              0              0
     177      22              6              0              0              0
     177      23        6.26667              0              0              0
     177      24        6.53333              0              0              0
     177      25            6.8              0              0              0
     177      26        7.06667              0              0              0
     177      27        7.33333              0              0              0
     177      28            7.6              0              0              0
     177      29        7.86667              0              0              0
     178       0       0.133333              0              0              0
     178       1            0.4      0.0347222      0.0544242     0.00192803
     178       2       0.666667       0.208333       0.133037     0.00275139
     178       3       0.933333       0.347222        0.38487      0.0032274
     178       4            1.2       0.347222       0.332787     0.00339686
     178       5        1.46667       0.451389       0.531952     0.00373569
     178       6        1.73333       0.486111       0.541901     0.00301235
     178       7              2       0.520833        0.42486     0.00488097
     178       8        2.26667       0.416667         0.4391     0.00471688
     178       9        2.53333       0.243056       0.249883     0.00193224
     178      10            2.8       0.277778       0.289482     0.00249639
     178      11        3.06667       0.138889      0.0940231     0.00219666
     178      12        3.33333       0.138889       0.124649     0.00128007
     178      13            3.6      0.0347222      0.0448658     0.00118349
     178      14        3.86667      0.0694444      0.0694444              0
     178      15        4.13333      0.0347222      0.0347222              0
     178      16            4.4              0              0              0
     178      17        4.66667              0              0              0
     178      18        4.93333              0              0              0
     178      19            5.2              0              0              0
     178      20        5.46667              0              0              0
     178      21        5.73333              0              0              0
     178      22              6              0              0              0
     178      23        6.26667              0              0              0
     178      24        6.53333              0              0              0
     178      25            6.8              0              0              0
     178      26        7.06667              0              0              0
     178      27        7.33333              0              0              0
     178      28            7.6              0              0              0
     178      29        7.86667              0              0              0
     179       0       0.133333              0              0              0
     179       1            0.4      0.0347222      0.0543141      0.0019204
     179       2       0.666667       0.208333       0.133457     0.00276799
     179       3       0.933333       0.347222        0.38466     0.00321622
     179       4            1.2       0.347222       0.332868     0.00337884
     179       5        1.46667       0.451389       0.531502     0.00374184
     179       6        1.73333       0.486111       0.541589     0.00301161
     179       7              2       0.520833       0.425396     0.00488306
     179       8        2.26667       0.416667       0.438974     0.00469219
     179       9        2.53333       0.243056       0.249845     0.00192183
     179      10            2.8       0.277778       0.289417      0.0024833
     179      11        3.06667       0.138889      0.0942737     0.00219864
     179      12        3.33333       0.138889       0.124728     0.00127539
     179      13            3.6      0.0347222      0.0448091     0.00117823
     179      14        3.86667      0.0694444      0.0694444              0
     179      15        4.13333      0.0347222      0.0347222              0
     179      16            4.4              0              0              0
     179      17        4.66667              0              0              0
     179      18        4.93333              0              0              0
     179      19            5.2              0              0              0
     179      20        5.46667              0              0              0
     179      21        5.73333              0              0              0
     179      22              6              0              0              0
     179      23        6.26667              0              0              0
     179      24        6.53333              0              0              0
     179      25            6.8              0              0              0
     179      26        7.06667              0              0              0
     179      27        7.33333              0              0              0
     179      28            7.6              0              0              0
     179      29        7.86667              0              0              0
     180       0       0.133333              0              0              0
     180       1            0.4      0.0347222      0.0542052     0.00191282
     180       2       0.666667       0.208333       0.133873      0.0027837
     180       3       0.933333       0.347222       0.384452     0.00320507
     180       4            1.2       0.347222       0.332948     0.00336101
     180       5        1.46667       0.451389       0.531057     0.00374742
     180       6        1.73333       0.486111       0.541281     0.00301061
     180       7              2       0.520833       0.425926     0.00488463
     180       8        2.26667       0.416667        0.43885     0.00466776
     180       9        2.53333       0.243056       0.249807     0.00191152
     180      10            2.8       0.277778       0.289352     0.00247034
     180      11        3.06667       0.138889      0.0945216     0.00220035
     180      12        3.33333       0.138889       0.124807     0.00127073
     180      13            3.6      0.0347222      0.0447531     0.00117302
     180      14        3.86667      0.0694444      0.0694444              0
     180      15        4.13333      0.0347222      0.0347222              0
     180      16            4.4              0              0              0
     180      17        4.66667              0              0              0
     180      18        4.93333              0              0              0
     180      19            5.2              0              0              0
     180      20        5.46667              0              0              0
     180      21        5.73333              0              0              0
     180      22              6              0              0              0
     180      23        6.26667              0              0              0
     180      24        6.53333              0              0              0
     180      25            6.8              0              0              0
     180      26        7.06667              0              0              0
     180      27        7.33333              0              0              0
     180      28            7.6              0              0              0
     180      29        7.86667              0              0              0
     181       0       0.133333              0              0              0
     181       1            0.4      0.0347222      0.0540976     0.00190527
     181       2       0.666667       0.208333       0.134285     0.00279855
     181       3       0.933333       0.347222       0.384246     0.00319396
     181       4            1.2       0.347222       0.333026     0.00334337
     181       5        1.46667       0.451389       0.530617     0.00375248
     181       6        1.73333       0.486111       0.540976     0.00300936
     181       7              2       0.520833        0.42645     0.00488571
     181       8        2.26667       0.416667       0.438728     0.00464358
     181       9        2.53333       0.277778       0.249962     0.00190719
     181      10            2.8       0.243056       0.289096      0.0024699
     181      11        3.06667       0.138889      0.0947667     0.00220181
     181      12        3.33333       0.138889       0.124885     0.00126609
     181      13            3.6      0.0347222      0.0446977     0.00116785
     181      14        3.86667      0.0694444      0.0694444              0
     181      15        4.13333      0.0347222      0.0347222              0
     181      16            4.4              0              0              0
     181      17        4.66667              0              0              0
     181      18        4.93333              0              0              0
     181      19            5.2              0              0              0
     181      20        5.46667              0              0              0
     181      21        5.73333              0              0              0
     181      22              6              0              0              0
     181      23        6.26667              0              0              0
     181      24        6.53333              0              0              0
     181      25            6.8              0              0              0
     181      26        7.06667              0              0              0
     181      27        7.33333              0              0              0
     181      28            7.6              0              0              0
     181      29        7.86667              0              0              0
     182       0       0.133333              0              0              0
     182       1            0.4      0.0347222      0.0539911     0.00189778
     182       2       0.666667       0.243056       0.134882     0.00284627
     182       3       0.933333         0.3125       0.383852     0.00320064
     182       4            1.2       0.347222       0.333104     0.00332591
     182       5        1.46667       0.451389       0.530182     0.00375703
     182       6        1.73333       0.486111       0.540675     0.00300789
     182       7              2       0.520833       0.426969     0.00488631
     182       8        2.26667       0.416667       0.438607     0.00461965
     182       9        2.53333       0.277778       0.250114     0.00190283
     182      10            2.8       0.243056       0.288843     0.00246925
     182      11        3.06667       0.138889      0.0950092     0.00220301
     182      12        3.33333       0.138889       0.124962     0.00126146
     182      13            3.6      0.0347222      0.0446429     0.00116272
     182      14        3.86667      0.0694444      0.0694444              0
     182      15        4.13333      0.0347222      0.0347222              0
     182      16            4.4              0              0              0
     182      17        4.66667              0              0              0
     182      18        4.93333              0              0              0
     182      19            5.2              0              0              0
     182      20        5.46667              0              0              0
     182      21        5.73333              0              0              0
     182      22              6              0              0              0
     182      23        6.26667              0              0              0
     182      24        6.53333              0              0              0
     182      25            6.8              0              0              0
     182      26        7.06667              0              0              0
     182      27        7.33333              0              0              0
     182      28            7.6              0              0              0
     182      29        7.86667              0              0              0
     183       0       0.133333              0              0              0
     183       1            0.4      0.0347222      0.0538859     0.00189033
     183       2       0.666667       0.243056       0.135474     0.00289145
     183       3       0.933333         0.3125       0.383462     0.00320681
     183       4            1.2       0.347222       0.333182     0.00330863
     183       5        1.46667       0.451389       0.529751     0.00376109
     183       6        1.73333       0.520833       0.540566     0.00299341
     183       7              2       0.486111       0.427292     0.00487028
     183       8        2.26667       0.416667       0.438487     0.00459596
     183       9        2.53333       0.277778       0.250266     0.00189843
     183      10            2.8       0.243056       0.288593      0.0024684
     183      11        3.06667       0.138889      0.0952489     0.00220399
     183      12        3.33333       0.138889       0.125038     0.00125687
     183      13            3.6      0.0347222      0.0445886     0.00115763
     183      14        3.86667      0.0694444      0.0694444              0
     183      15        4.13333      0.0347222      0.0347222              0
     183      16            4.4              0              0              0
     183      17        4.66667              0              0              0
     183      18        4.93333              0              0              0
     183      19            5.2              0              0              0
     183      20        5.46667              0              0              0
     183      21        5.73333              0              0              0
     183      22              6              0              0              0
     183      23        6.26667              0              0              0
     183      24        6.53333              0              0              0
     183      25            6.8              0              0              0
     183      26        7.06667              0              0              0
     183      27        7.33333              0              0              0
     183      28            7.6              0              0              0
     183      29        7.86667              0              0              0
     184       0       0.133333              0              0              0
     184       1            0.4      0.0347222      0.0537817     0.00188292
     184       2       0.666667       0.277778       0.136247     0.00297737
     184       3       0.933333       0.277778       0.382888     0.00324042
     184       4            1.2       0.347222       0.333258     0.00329153
     184       5        1.46667       0.451389       0.529325     0.00376468
     184       6        1.73333       0.520833       0.540459     0.00297906
     184       7              2       0.486111       0.427612     0.00485429
     184       8        2.26667       0.416667       0.438368     0.00457251
     184       9        2.53333       0.277778       0.250415     0.00189399
     184      10            2.8       0.243056       0.288345     0.00246736
     184      11        3.06667       0.138889      0.0954861     0.00220473
     184      12        3.33333       0.138889       0.125113     0.00125229
     184      13            3.6      0.0347222       0.044535     0.00115258
     184      14        3.86667      0.0694444      0.0694444              0
     184      15        4.13333      0.0347222      0.0347222              0
     184      16            4.4              0              0              0
     184      17        4.66667              0              0              0
     184      18        4.93333              0              0              0
     184      19            5.2              0              0              0
     184      20        5.46667              0              0              0
     184      21        5.73333              0              0              0
     184      22              6              0              0              0
     184      23        6.26667              0              0              0
     184      24        6.53333              0              0              0
     184      25            6.8              0              0              0
     184      26        7.06667              0              0              0
     184      27        7.33333              0              0              0
     184      28            7.6              0              0              0
     184      29        7.86667              0              0              0
     185       0       0.133333              0              0              0
     185       1            0.4      0.0347222      0.0536787     0.00187556
     185       2       0.666667       0.277778       0.137012     0.00305798
     185       3       0.933333         0.3125       0.382508     0.00324516
     185       4            1.2         0.3125       0.333146     0.00327565
     185       5        1.46667       0.451389       0.528904     0.00376783
     185       6        1.73333       0.520833       0.540353     0.00296484
     185       7              2       0.486111       0.427928     0.00483834
     185       8        2.26667       0.416667       0.438251      0.0045493
     185       9        2.53333       0.277778       0.250563     0.00188952
     185      10            2.8       0.243056       0.288101     0.00246614
     185      11        3.06667       0.138889      0.0957207     0.00220526
     185      12        3.33333       0.138889       0.125188     0.00124773
     185      13            3.6      0.0347222       0.044482     0.00114757
     185      14        3.86667      0.0694444      0.0694444              0
     185      15        4.13333      0.0347222      0.0347222              0
     185      16            4.4              0              0              0
     185      17        4.66667              0              0              0
     185      18        4.93333              0              0              0
     185      19            5.2              0              0              0
     185      20        5.46667              0              0              0
     185      21        5.73333              0              0              0
     185      22              6              0              0              0
     185      23        6.26667              0              0              0
     185      24        6.53333              0              0              0
     185      25            6.8              0              0              0
     185      26        7.06667              0              0              0
     185      27        7.33333              0              0              0
     185      28            7.6              0              0              0
     185      29        7.86667              0              0              0
     186       0       0.133333              0              0              0
     186       1            0.4      0.0347222      0.0535768     0.00186824
     186       2       0.666667       0.277778       0.137769     0.00313379
     186       3       0.933333         0.3125       0.382131     0.00324947
     186       4            1.2         0.3125       0.333035     0.00325991
     186       5        1.46667       0.451389       0.528487     0.00377055
     186       6        1.73333       0.520833       0.540248     0.00295076
     186       7              2       0.520833       0.428427     0.00483804
     186       8        2.26667       0.381944       0.437948      0.0045349
     186       9        2.53333       0.277778       0.250709     0.00188501
     186      10            2.8       0.243056       0.287858     0.00246474
     186      11        3.06667       0.138889      0.0959528     0.00220559
     186      12        3.33333       0.138889       0.125261     0.00124319
     186      13            3.6      0.0347222      0.0444295     0.00114259
     186      14        3.86667      0.0694444      0.0694444              0
     186      15        4.13333      0.0347222      0.0347222              0
     186      16            4.4              0              0              0
     186      17        4.66667              0              0              0
     186      18        4.93333              0              0              0
     186      19            5.2              0              0              0
     186      20        5.46667              0              0              0
     186      21        5.73333              0              0              0
     186      22              6              0              0              0
     186      23        6.26667              0              0              0
     186      24        6.53333              0              0              0
     186      25            6.8              0              0              0
     186      26        7.06667              0              0              0
     186      27        7.33333              0              0              0
     186      28            7.6              0              0              0
     186      29        7.86667              0              0              0
     187       0       0.133333              0              0              0
     187       1            0.4      0.0347222      0.0534759     0.00186097
     187       2       0.666667       0.277778       0.138518     0.00320522
     187       3       0.933333         0.3125       0.381759     0.00325335
     187       4            1.2         0.3125       0.332925     0.00324433
     187       5        1.46667       0.451389       0.528075     0.00377286
     187       6        1.73333       0.520833       0.540144     0.00293681
     187       7              2       0.520833       0.428922     0.00483734
     187       8        2.26667       0.381944       0.437649     0.00452053
     187       9        2.53333       0.277778       0.250854     0.00188048
     187      10            2.8       0.243056       0.287619     0.00246318
     187      11        3.06667       0.138889      0.0961824     0.00220571
     187      12        3.33333       0.138889       0.125334     0.00123868
     187      13            3.6      0.0347222      0.0443776     0.00113766
     187      14        3.86667      0.0694444      0.0694444              0
     187      15        4.13333      0.0347222      0.0347222              0
     187      16            4.4              0              0              0
     187      17        4.66667              0              0              0
     187      18        4.93333              0              0              0
     187      19            5.2              0              0              0
     187      20        5.46667              0              0              0
     187      21        5.73333              0              0              0
     187      22              6              0              0              0
     187      23        6.26667              0              0              0
     187      24        6.53333              0              0              0
     187      25            6.8              0              0              0
     187      26        7.06667              0              0              0
     187      27        7.33333              0              0              0
     187      28            7.6              0              0              0
     187      29        7.86667              0              0              0
     188       0       0.133333              0              0              0
     188       1            0.4      0.0347222      0.0533762     0.00185374
     188       2       0.666667       0.277778       0.139258     0.00327265
     188       3       0.933333         0.3125        0.38139     0.00325684
     188       4            1.2         0.3125       0.332816     0.00322889
     188       5        1.46667       0.451389       0.527667     0.00377478
     188       6        1.73333       0.520833       0.540041     0.00292298
     188       7              2       0.520833        0.42941     0.00483625
     188       8        2.26667       0.381944       0.437352     0.00450619
     188       9        2.53333       0.277778       0.250997     0.00187593
     188      10            2.8       0.243056       0.287382     0.00246146
     188      11        3.06667       0.138889      0.0964096     0.00220564
     188      12        3.33333       0.138889       0.125406     0.00123419
     188      13            3.6      0.0347222      0.0443262     0.00113277
     188      14        3.86667      0.0694444      0.0694444              0
     188      15        4.13333      0.0347222      0.0347222              0
     188      16            4.4              0              0              0
     188      17        4.66667              0              0              0
     188      18        4.93333              0              0              0
     188      19            5.2              0              0              0
     188      20        5.46667              0              0              0
     188      21        5.73333              0              0              0
     188      22              6              0              0              0
     188      23        6.26667              0              0              0
     188      24        6.53333              0              0              0
     188      25            6.8              0              0              0
     188      26        7.06667              0              0              0
     188      27        7.33333              0              0              0
     188      28            7.6              0              0              0
     188      29        7.86667              0              0              0
     189       0       0.133333              0              0              0
     189       1            0.4      0.0347222      0.0532775     0.00184656
     189       2       0.666667       0.277778       0.139991     0.00333639
     189       3       0.933333         0.3125       0.381026     0.00325994
     189       4            1.2       0.347222       0.332892     0.00321271
     189       5        1.46667       0.416667        0.52708     0.00380022
     189       6        1.73333       0.520833        0.53994     0.00290928
     189       7              2       0.520833       0.429894     0.00483479
     189       8        2.26667       0.381944       0.437059     0.00449187
     189       9        2.53333       0.277778       0.251139     0.00187134
     189      10            2.8       0.243056       0.287147     0.00245958
     189      11        3.06667       0.138889      0.0966343      0.0022054
     189      12        3.33333       0.138889       0.125478     0.00122972
     189      13            3.6      0.0347222      0.0442754     0.00112792
     189      14        3.86667      0.0694444      0.0694444              0
     189      15        4.13333      0.0347222      0.0347222              0
     189      16            4.4              0              0              0
     189      17        4.66667              0              0              0
     189      18        4.93333              0              0              0
     189      19            5.2              0              0              0
     189      20        5.46667              0              0              0
     189      21        5.73333              0              0              0
     189      22              6              0              0              0
     189      23        6.26667              0              0              0
     189      24        6.53333              0              0              0
     189      25            6.8              0              0              0
     189      26        7.06667              0              0              0
     189      27        7.33333              0              0              0
     189      28            7.6              0              0              0
     189      29        7.86667              0              0              0
     190       0       0.133333              0              0              0
     190       1            0.4      0.0347222      0.0531798     0.00183942
     190       2       0.666667       0.243056       0.140534     0.00336264
     190       3       0.933333       0.347222       0.380848     0.00324763
     190       4            1.2       0.381944       0.333151     0.00320615
     190       5        1.46667       0.381944       0.526316     0.00385622
     190       6        1.73333       0.520833       0.539839     0.00289571
     190       7              2       0.520833       0.430373     0.00483298
     190       8        2.26667       0.381944       0.436769     0.00447758
     190       9        2.53333       0.277778       0.251279     0.00186674
     190      10            2.8       0.243056       0.286915     0.00245756
     190      11        3.06667       0.138889      0.0968567     0.00220497
     190      12        3.33333       0.138889       0.125548     0.00122527
     190      13            3.6      0.0347222      0.0442251      0.0011231
     190      14        3.86667      0.0694444      0.0694444              0
     190      15        4.13333      0.0347222      0.0347222              0
     190      16            4.4              0              0              0
     190      17        4.66667              0              0              0
     190      18        4.93333              0              0              0
     190      19            5.2              0              0              0
     190      20        5.46667              0              0              0
     190      21        5.73333              0              0              0
     190      22              6              0              0              0
     190      23        6.26667              0              0              0
     190      24        6.53333              0              0              0
     190      25            6.8              0              0              0
     190      26        7.06667              0              0              0
     190      27        7.33333              0              0              0
     190      28            7.6              0              0              0
