#  BLOCK      BIN       VELOCITY     AVE_POFV    CUM_POFV      ERROR
    1882       3            1.4       0.478472       0.478163     0.00198317
    1882       4            1.8       0.421296       0.490091     0.00202562
    1882       5            2.2       0.426389       0.401146     0.00181401
    1882       6            2.6       0.305787       0.277836     0.00157847
    1882       7              3       0.185185       0.158452     0.00123137
    1882       8            3.4      0.0462963      0.0779361    0.000883742
    1882       9            3.8      0.0231481      0.0363497    0.000612154
    1882      10            4.2      0.0231481      0.0156042    0.000408522
    1882      11            4.6              0     0.00537905    0.000241477
    1882      12              5              0     0.00130919    0.000126626
    1882      13            5.4              0    0.000495803     7.2867e-05
    1882      14            5.8              0    8.89273e-05    2.83117e-05
    1882      15            6.2              0    3.17334e-05    1.68092e-05
    1882      16            6.6              0    1.16848e-05    1.16817e-05
    1882      17              7              0              0              0
    1882      18            7.4              0              0              0
    1882      19            7.8              0              0              0
    1883       0            0.2      0.0412037      0.0254718    0.000505456
    1883       1            0.6       0.190972       0.174503     0.00129427
    1883       2              1       0.316898       0.357126     0.00168707
    1883       3            1.4       0.500463       0.478175     0.00198215
    1883       4            1.8       0.493981       0.490093     0.00202454
    1883       5            2.2       0.409722       0.401151     0.00181305
    1883       6            2.6       0.262963       0.277829     0.00157765
    1883       7              3       0.197917       0.158473      0.0012309
    1883       8            3.4      0.0395833      0.0779157    0.000883508
    1883       9            3.8      0.0164352      0.0363392     0.00061192
    1883      10            4.2      0.0298611      0.0156118    0.000408375
    1883      11            4.6              0      0.0053762    0.000241366
    1883      12              5              0     0.00130849    0.000126561
    1883      13            5.4              0     0.00049554    7.28288e-05
    1883      14            5.8              0      8.888e-05    2.82967e-05
    1883      15            6.2              0    3.17165e-05    1.68002e-05
    1883      16            6.6              0    1.16786e-05    1.16755e-05
    1883      17              7              0              0              0
    1883      18            7.4              0              0              0
    1883      19            7.8              0              0              0
    1884       0            0.2      0.0428241       0.025481    0.000505271
    1884       1            0.6       0.187963        0.17451      0.0012936
    1884       2              1       0.276157       0.357083     0.00168672
    1884       3            1.4       0.471759       0.478172      0.0019811
    1884       4            1.8         0.5375       0.490119     0.00202362
    1884       5            2.2       0.449537       0.401176     0.00181227
    1884       6            2.6       0.237037       0.277807     0.00157696
    1884       7              3       0.227778        0.15851     0.00123079
    1884       8            3.4      0.0231481      0.0778866    0.000883517
    1884       9            3.8      0.0231481      0.0363321    0.000611635
    1884      10            4.2      0.0231481      0.0156158    0.000408178
    1884      11            4.6              0     0.00537334    0.000241255
    1884      12              5              0      0.0013078    0.000126495
    1884      13            5.4              0    0.000495277    7.27906e-05
    1884      14            5.8              0    8.88329e-05    2.82817e-05
    1884      15            6.2              0    3.16997e-05    1.67913e-05
    1884      16            6.6              0    1.16724e-05    1.16693e-05
    1884      17              7              0              0              0
    1884      18            7.4              0              0              0
    1884      19            7.8              0              0              0
    1885       0            0.2      0.0259259      0.0254813    0.000505003
    1885       1            0.6       0.192824        0.17452     0.00129295
    1885       2              1       0.209954       0.357005     0.00168763
    1885       3            1.4       0.434722       0.478149     0.00198018
    1885       4            1.8       0.669907       0.490214      0.0020248
    1885       5            2.2       0.486806       0.401222     0.00181188
    1885       6            2.6       0.178935       0.277754       0.001577
    1885       7              3       0.221991       0.158543      0.0012306
    1885       8            3.4      0.0326389      0.0778626    0.000883374
    1885       9            3.8      0.0194444      0.0363232    0.000611376
    1885      10            4.2      0.0268519      0.0156217    0.000408005
    1885      11            4.6              0     0.00537049    0.000241144
    1885      12              5              0      0.0013071     0.00012643
    1885      13            5.4              0    0.000495014    7.27525e-05
    1885      14            5.8              0    8.87857e-05    2.82668e-05
    1885      15            6.2              0    3.16829e-05    1.67824e-05
    1885      16            6.6              0    1.16662e-05    1.16631e-05
    1885      17              7              0              0              0
    1885      18            7.4              0              0              0
    1885      19            7.8              0              0              0
    1886       0            0.2      0.0148148      0.0254756    0.000504767
    1886       1            0.6       0.170602       0.174518     0.00129227
    1886       2              1       0.240741       0.356943     0.00168786
    1886       3            1.4       0.456019       0.478137     0.00197917
    1886       4            1.8       0.657176       0.490302     0.00202566
    1886       5            2.2       0.424074       0.401234     0.00181096
    1886       6            2.6       0.266667       0.277749     0.00157617
    1886       7              3       0.178935       0.158554        0.00123
    1886       8            3.4      0.0699074      0.0778584    0.000882916
    1886       9            3.8      0.0150463      0.0363119    0.000611156
    1886      10            4.2     0.00601852      0.0156167     0.00040782
    1886      11            4.6              0     0.00536765    0.000241033
    1886      12              5              0     0.00130641    0.000126365
    1886      13            5.4              0    0.000494752    7.27144e-05
    1886      14            5.8              0    8.87387e-05    2.82518e-05
    1886      15            6.2              0    3.16661e-05    1.67735e-05
    1886      16            6.6              0      1.166e-05    1.16569e-05
    1886      17              7              0              0              0
    1886      18            7.4              0              0              0
    1886      19            7.8              0              0              0
    1887       0            0.2      0.0037037      0.0254641    0.000504632
    1887       1            0.6       0.161806       0.174511      0.0012916
    1887       2              1       0.199537        0.35686     0.00168903
    1887       3            1.4       0.507176       0.478152     0.00197818
    1887       4            1.8       0.562963       0.490341     0.00202495
    1887       5            2.2       0.494213       0.401283     0.00181067
    1887       6            2.6       0.327778       0.277775     0.00157556
    1887       7              3           0.15       0.158549     0.00122935
    1887       8            3.4      0.0928241      0.0778663    0.000882483
    1887       9            3.8              0      0.0362927    0.000611135
    1887      10            4.2              0      0.0156084    0.000407688
    1887      11            4.6              0      0.0053648    0.000240922
    1887      12              5              0     0.00130572      0.0001263
    1887      13            5.4              0     0.00049449    7.26763e-05
    1887      14            5.8              0    8.86916e-05    2.82369e-05
    1887      15            6.2              0    3.16493e-05    1.67647e-05
    1887      16            6.6              0    1.16538e-05    1.16507e-05
    1887      17              7              0              0              0
    1887      18            7.4              0              0              0
    1887      19            7.8              0              0              0
    1888       0            0.2              0      0.0254506    0.000504545
    1888       1            0.6       0.122685       0.174484     0.00129121
    1888       2              1       0.251852       0.356804     0.00168905
    1888       3            1.4       0.504398       0.478166     0.00197718
    1888       4            1.8       0.550694       0.490373     0.00202413
    1888       5            2.2       0.513657       0.401343     0.00181069
    1888       6            2.6       0.306481        0.27779      0.0015748
    1888       7              3       0.185417       0.158564     0.00122878
    1888       8            3.4      0.0648148      0.0778594    0.000882043
    1888       9            3.8              0      0.0362734    0.000611114
    1888      10            4.2              0      0.0156001    0.000407556
    1888      11            4.6              0     0.00536196    0.000240811
    1888      12              5              0     0.00130503    0.000126235
    1888      13            5.4              0    0.000494228    7.26383e-05
    1888      14            5.8              0    8.86447e-05     2.8222e-05
    1888      15            6.2              0    3.16325e-05    1.67558e-05
    1888      16            6.6              0    1.16476e-05    1.16446e-05
    1888      17              7              0              0              0
    1888      18            7.4              0              0              0
    1888      19            7.8              0              0              0
    1889       0            0.2              0      0.0254371    0.000504457
    1889       1            0.6       0.105556       0.174447     0.00129104
    1889       2              1        0.33912       0.356795     0.00168818
    1889       3            1.4       0.445139       0.478149     0.00197621
    1889       4            1.8       0.535417       0.490397      0.0020232
    1889       5            2.2       0.529861       0.401411     0.00181101
    1889       6            2.6       0.293519       0.277799     0.00157399
    1889       7              3       0.181944       0.158576      0.0012282
    1889       8            3.4      0.0694444       0.077855    0.000881587
    1889       9            3.8              0      0.0362542    0.000611092
    1889      10            4.2              0      0.0155919    0.000407424
    1889      11            4.6              0     0.00535912      0.0002407
    1889      12              5              0     0.00130434     0.00012617
    1889      13            5.4              0    0.000493966    7.26003e-05
    1889      14            5.8              0    8.85977e-05    2.82071e-05
    1889      15            6.2              0    3.16158e-05    1.67469e-05
    1889      16            6.6              0    1.16415e-05    1.16384e-05
    1889      17              7              0              0              0
    1889      18            7.4              0              0              0
    1889      19            7.8              0              0              0
    1890       0            0.2     0.00347222      0.0254255    0.000504324
    1890       1            0.6      0.0761574       0.174395     0.00129141
    1890       2              1       0.366435         0.3568      0.0016873
    1890       3            1.4       0.474769       0.478147     0.00197517
    1890       4            1.8       0.561806       0.490435     0.00202248
    1890       5            2.2       0.517824       0.401472     0.00181109
    1890       6            2.6       0.215509       0.277766      0.0015735
    1890       7              3       0.191667       0.158594     0.00122767
    1890       8            3.4      0.0923611      0.0778627    0.000881154
    1890       9            3.8              0      0.0362351    0.000611069
    1890      10            4.2              0      0.0155836    0.000407292
    1890      11            4.6              0     0.00535629    0.000240589
    1890      12              5              0     0.00130364    0.000126105
    1890      13            5.4              0    0.000493705    7.25624e-05
    1890      14            5.8              0    8.85509e-05    2.81922e-05
    1890      15            6.2              0    3.15991e-05    1.67381e-05
    1890      16            6.6              0    1.16353e-05    1.16322e-05
    1890      17              7              0              0              0
    1890      18            7.4              0              0              0
    1890      19            7.8              0              0              0
    1891       0            0.2              0       0.025412    0.000504237
    1891       1            0.6      0.0944444       0.174353     0.00129142
    1891       2              1       0.312037       0.356776     0.00168657
    1891       3            1.4       0.511343       0.478164      0.0019742
    1891       4            1.8       0.515509       0.490448     0.00202145
    1891       5            2.2       0.558102       0.401555     0.00181203
    1891       6            2.6       0.218287       0.277734     0.00157298
    1891       7              3       0.192593       0.158612     0.00122715
    1891       8            3.4      0.0976852      0.0778731    0.000880751
    1891       9            3.8              0      0.0362159    0.000611047
    1891      10            4.2              0      0.0155754     0.00040716
    1891      11            4.6              0     0.00535345    0.000240479
    1891      12              5              0     0.00130296     0.00012604
    1891      13            5.4              0    0.000493444    7.25245e-05
    1891      14            5.8              0     8.8504e-05    2.81773e-05
    1891      15            6.2              0    3.15823e-05    1.67292e-05
    1891      16            6.6              0    1.16292e-05    1.16261e-05
    1891      17              7              0              0              0
    1891      18            7.4              0              0              0
    1891      19            7.8              0              0              0
    1892       0            0.2              0      0.0253986    0.000504149
    1892       1            0.6       0.087963       0.174307     0.00129154
    1892       2              1       0.337963       0.356766     0.00168571
    1892       3            1.4       0.498148       0.478175     0.00197318
    1892       4            1.8        0.50463       0.490455      0.0020204
    1892       5            2.2       0.568056       0.401643     0.00181321
    1892       6            2.6       0.207639       0.277697     0.00157259
    1892       7              3       0.199537       0.158633      0.0012267
    1892       8            3.4      0.0960648      0.0778828    0.000880338
    1892       9            3.8              0      0.0361968    0.000611023
    1892      10            4.2              0      0.0155671    0.000407028
    1892      11            4.6              0     0.00535062    0.000240368
    1892      12              5              0     0.00130227    0.000125976
    1892      13            5.4              0    0.000493183    7.24866e-05
    1892      14            5.8              0    8.84572e-05    2.81624e-05
    1892      15            6.2              0    3.15657e-05    1.67204e-05
    1892      16            6.6              0     1.1623e-05    1.16199e-05
    1892      17              7              0              0              0
    1892      18            7.4              0              0              0
    1892      19            7.8              0              0              0
    1893       0            0.2              0      0.0253852    0.000504061
    1893       1            0.6        0.13125       0.174285     0.00129106
    1893       2              1       0.352315       0.356764     0.00168482
    1893       3            1.4       0.401157       0.478134     0.00197256
    1893       4            1.8       0.638657       0.490534     0.00202085
    1893       5            2.2       0.418287       0.401652     0.00181227
    1893       6            2.6       0.296528       0.277707     0.00157179
    1893       7              3       0.165278       0.158637     0.00122605
    1893       8            3.4      0.0930556      0.0778908    0.000879909
    1893       9            3.8     0.00347222      0.0361795    0.000610945
    1893      10            4.2              0      0.0155589    0.000406896
    1893      11            4.6              0      0.0053478    0.000240258
    1893      12              5              0     0.00130158    0.000125911
    1893      13            5.4              0    0.000492922    7.24488e-05
    1893      14            5.8              0    8.84105e-05    2.81476e-05
    1893      15            6.2              0     3.1549e-05    1.67116e-05
    1893      16            6.6              0    1.16169e-05    1.16138e-05
    1893      17              7              0              0              0
    1893      18            7.4              0              0              0
    1893      19            7.8              0              0              0
    1894       0            0.2              0      0.0253718    0.000503973
    1894       1            0.6       0.198148       0.174297     0.00129044
    1894       2              1       0.262731       0.356714     0.00168466
    1894       3            1.4       0.411343       0.478099     0.00197184
    1894       4            1.8       0.611111       0.490597     0.00202078
    1894       5            2.2       0.450463       0.401678      0.0018115
    1894       6            2.6       0.280324       0.277708     0.00157096
    1894       7              3       0.194676       0.158656     0.00122555
    1894       8            3.4      0.0680556      0.0778856     0.00087946
    1894       9            3.8      0.0231481      0.0361726    0.000610661
    1894      10            4.2              0      0.0155507    0.000406764
    1894      11            4.6              0     0.00534497    0.000240148
    1894      12              5              0     0.00130089    0.000125846
    1894      13            5.4              0    0.000492662     7.2411e-05
    1894      14            5.8              0    8.83638e-05    2.81328e-05
    1894      15            6.2              0    3.15323e-05    1.67028e-05
    1894      16            6.6              0    1.16107e-05    1.16077e-05
    1894      17              7              0              0              0
    1894      18            7.4              0              0              0
    1894      19            7.8              0              0              0
    1895       0            0.2     0.00300926        0.02536    0.000503846
    1895       1            0.6        0.20463       0.174313     0.00128986
    1895       2              1       0.234722        0.35665       0.001685
    1895       3            1.4       0.450694       0.478085     0.00197085
    1895       4            1.8       0.561806       0.490635     0.00202007
    1895       5            2.2       0.514352       0.401737     0.00181152
    1895       6            2.6       0.262037         0.2777     0.00157015
    1895       7              3       0.206019       0.158681     0.00122516
    1895       8            3.4      0.0502315       0.077871    0.000879117
    1895       9            3.8     0.00300926      0.0361551     0.00061059
    1895      10            4.2     0.00949074      0.0155475    0.000406562
    1895      11            4.6              0     0.00534215    0.000240038
    1895      12              5              0     0.00130021    0.000125782
    1895      13            5.4              0    0.000492402    7.23733e-05
    1895      14            5.8              0    8.83172e-05     2.8118e-05
    1895      15            6.2              0    3.15157e-05     1.6694e-05
    1895      16            6.6              0    1.16046e-05    1.16016e-05
    1895      17              7              0              0              0
    1895      18            7.4              0              0              0
    1895      19            7.8              0              0              0
    1896       0            0.2              0      0.0253466    0.000503757
    1896       1            0.6       0.165046       0.174308     0.00128919
    1896       2              1       0.351389       0.356647     0.00168412
    1896       3            1.4       0.381019       0.478033     0.00197047
    1896       4            1.8       0.494213       0.490637       0.002019
    1896       5            2.2       0.521759         0.4018     0.00181167
    1896       6            2.6       0.303704       0.277714     0.00156938
    1896       7              3       0.166667       0.158685     0.00122452
    1896       8            3.4      0.0930556       0.077879     0.00087869
    1896       9            3.8              0       0.036136    0.000610565
    1896      10            4.2      0.0231481      0.0155515    0.000406367
    1896      11            4.6              0     0.00533934    0.000239928
    1896      12              5              0     0.00129952    0.000125717
    1896      13            5.4              0    0.000492142    7.23356e-05
    1896      14            5.8              0    8.82706e-05    2.81032e-05
    1896      15            6.2              0    3.14991e-05    1.66852e-05
    1896      16            6.6              0    1.15985e-05    1.15954e-05
    1896      17              7              0              0              0
    1896      18            7.4              0              0              0
    1896      19            7.8              0              0              0
    1897       0            0.2      0.0280093       0.025348    0.000503494
    1897       1            0.6       0.146296       0.174293     0.00128859
    1897       2              1       0.303704       0.356619     0.00168346
    1897       3            1.4        0.45787       0.478023     0.00196946
    1897       4            1.8       0.486111       0.490634     0.00201794
    1897       5            2.2       0.502778       0.401854     0.00181149
    1897       6            2.6       0.304861       0.277728     0.00156862
    1897       7              3       0.124306       0.158667     0.00122401
    1897       8            3.4       0.107639      0.0778947    0.000878367
    1897       9            3.8      0.0335648      0.0361347    0.000610245
    1897      10            4.2     0.00486111      0.0155459    0.000406192
    1897      11            4.6              0     0.00533652    0.000239818
    1897      12              5              0     0.00129883    0.000125653
    1897      13            5.4              0    0.000491883    7.22979e-05
    1897      14            5.8              0    8.82241e-05    2.80884e-05
    1897      15            6.2              0    3.14825e-05    1.66764e-05
    1897      16            6.6              0    1.15924e-05    1.15893e-05
    1897      17              7              0              0              0
    1897      18            7.4              0              0              0
    1897      19            7.8              0              0              0
    1898       0            0.2      0.0282407      0.0253495    0.000503231
    1898       1            0.6       0.155324       0.174283     0.00128795
    1898       2              1       0.302083        0.35659     0.00168282
    1898       3            1.4       0.385185       0.477974     0.00196903
    1898       4            1.8       0.565741       0.490674     0.00201726
    1898       5            2.2       0.511111       0.401911     0.00181145
    1898       6            2.6        0.29838       0.277739     0.00156783
    1898       7              3       0.127778       0.158651     0.00122347
    1898       8            3.4      0.0712963      0.0778912    0.000877911
    1898       9            3.8      0.0548611      0.0361445    0.000610003
    1898      10            4.2              0      0.0155377    0.000406061
    1898      11            4.6              0     0.00533371    0.000239708
    1898      12              5              0     0.00129815    0.000125589
    1898      13            5.4              0    0.000491624    7.22603e-05
    1898      14            5.8              0    8.81776e-05    2.80737e-05
    1898      15            6.2              0    3.14659e-05    1.66676e-05
    1898      16            6.6              0    1.15863e-05    1.15832e-05
    1898      17              7              0              0              0
    1898      18            7.4              0              0              0
    1898      19            7.8              0              0              0
    1899       0            0.2      0.0266204      0.0253502    0.000502966
    1899       1            0.6       0.162731       0.174277     0.00128729
    1899       2              1       0.284491       0.356552     0.00168236
    1899       3            1.4       0.374769       0.477919     0.00196875
    1899       4            1.8       0.619907       0.490742     0.00201735
    1899       5            2.2       0.509954       0.401968     0.00181139
    1899       6            2.6       0.231713       0.277715     0.00156719
    1899       7              3       0.144907       0.158643     0.00122285
    1899       8            3.4      0.0986111      0.0779021    0.000877516
    1899       9            3.8      0.0462963      0.0361499    0.000609706
    1899      10            4.2              0      0.0155295    0.000405929
    1899      11            4.6              0      0.0053309    0.000239598
    1899      12              5              0     0.00129747    0.000125524
    1899      13            5.4              0    0.000491365    7.22227e-05
    1899      14            5.8              0    8.81312e-05    2.80589e-05
    1899      15            6.2              0    3.14493e-05    1.66588e-05
    1899      16            6.6              0    1.15802e-05    1.15771e-05
    1899      17              7              0              0              0
    1899      18            7.4              0              0              0
    1899      19            7.8              0              0              0
    1900       0            0.2      0.0571759       0.025367     0.00050298
    1900       1            0.6       0.161111        0.17427     0.00128663
    1900       2              1         0.2625       0.356503      0.0016822
    1900       3            1.4       0.412963       0.477885     0.00196801
    1900       4            1.8       0.528935       0.490762     0.00201639
    1900       5            2.2       0.602778       0.402074     0.00181352
    1900       6            2.6       0.146065       0.277646      0.0015679
    1900       7              3       0.164815       0.158647     0.00122221
    1900       8            3.4       0.124306      0.0779265    0.000877394
    1900       9            3.8      0.0393519      0.0361516    0.000609387
    1900      10            4.2              0      0.0155213    0.000405798
    1900      11            4.6              0     0.00532809    0.000239488
    1900      12              5              0     0.00129678     0.00012546
    1900      13            5.4              0    0.000491106    7.21851e-05
    1900      14            5.8              0    8.80848e-05    2.80442e-05
    1900      15            6.2              0    3.14327e-05    1.66501e-05
    1900      16            6.6              0    1.15741e-05     1.1571e-05
    1900      17              7              0              0              0
    1900      18            7.4              0              0              0
    1900      19            7.8              0              0              0
    1901       0            0.2      0.0703704      0.0253906    0.000503272
    1901       1            0.6       0.142824       0.174254     0.00128606
    1901       2              1       0.344676       0.356497     0.00168133
    1901       3            1.4         0.3375       0.477811     0.00196836
    1901       4            1.8       0.445602       0.490738     0.00201547
    1901       5            2.2       0.678009       0.402219     0.00181837
    1901       6            2.6       0.163889       0.277586     0.00156822
    1901       7              3       0.161806       0.158648     0.00122157
    1901       8            3.4       0.109028      0.0779429    0.000877085
    1901       9            3.8      0.0462963      0.0361569     0.00060909
    1901      10            4.2              0      0.0155132    0.000405666
    1901      11            4.6              0     0.00532529    0.000239379
    1901      12              5              0      0.0012961    0.000125396
    1901      13            5.4              0    0.000490848    7.21476e-05
    1901      14            5.8              0    8.80385e-05    2.80295e-05
    1901      15            6.2              0    3.14162e-05    1.66413e-05
    1901      16            6.6              0     1.1568e-05    1.15649e-05
    1901      17              7              0              0              0
    1901      18            7.4              0              0              0
    1901      19            7.8              0              0              0
    1902       0            0.2      0.0824074      0.0254206      0.0005039
    1902       1            0.6       0.127315       0.174229     0.00128562
    1902       2              1       0.350463       0.356493     0.00168045
    1902       3            1.4       0.328935       0.477733     0.00196888
    1902       4            1.8       0.433565       0.490708     0.00201463
    1902       5            2.2       0.646991       0.402348     0.00182196
    1902       6            2.6       0.237731       0.277565     0.00156753
    1902       7              3       0.185648       0.158662     0.00122101
    1902       8            3.4      0.0798611      0.0779439    0.000876624
    1902       9            3.8      0.0270833      0.0361521    0.000608788
    1902      10            4.2              0       0.015505    0.000405535
    1902      11            4.6              0     0.00532249    0.000239269
    1902      12              5              0     0.00129542    0.000125332
    1902      13            5.4              0     0.00049059    7.21101e-05
    1902      14            5.8              0    8.79922e-05    2.80148e-05
    1902      15            6.2              0    3.13997e-05    1.66326e-05
    1902      16            6.6              0    1.15619e-05    1.15589e-05
    1902      17              7              0              0              0
    1902      18            7.4              0              0              0
    1902      19            7.8              0              0              0
    1903       0            0.2      0.0847222      0.0254518    0.000504598
    1903       1            0.6        0.12963       0.174206     0.00128516
    1903       2              1       0.313426       0.356471     0.00167972
    1903       3            1.4       0.373843       0.477679      0.0019686
    1903       4            1.8        0.44375       0.490684     0.00201372
    1903       5            2.2       0.592593       0.402448     0.00182374
    1903       6            2.6       0.322222       0.277588     0.00156688
    1903       7              3       0.130324       0.158648     0.00122046
    1903       8            3.4      0.0863426      0.0779483    0.000876175
    1903       9            3.8      0.0231481      0.0361453    0.000608507
    1903      10            4.2              0      0.0154969    0.000405404
    1903      11            4.6              0      0.0053197     0.00023916
    1903      12              5              0     0.00129474    0.000125268
    1903      13            5.4              0    0.000490332    7.20727e-05
    1903      14            5.8              0    8.79459e-05    2.80001e-05
    1903      15            6.2              0    3.13832e-05    1.66238e-05
    1903      16            6.6              0    1.15558e-05    1.15528e-05
    1903      17              7              0              0              0
    1903      18            7.4              0              0              0
    1903      19            7.8              0              0              0
    1904       0            0.2      0.0851852      0.0254831    0.000505307
    1904       1            0.6       0.124306        0.17418     0.00128475
    1904       2              1       0.302778       0.356443     0.00167907
    1904       3            1.4       0.403472        0.47764     0.00196795
    1904       4            1.8       0.456019       0.490665     0.00201275
    1904       5            2.2       0.510185       0.402504     0.00182366
    1904       6            2.6          0.325       0.277613     0.00156626
    1904       7              3       0.177315       0.158657     0.00121986
    1904       8            3.4      0.0766204      0.0779476    0.000875715
    1904       9            3.8      0.0391204      0.0361469    0.000608189
    1904      10            4.2              0      0.0154887    0.000405273
    1904      11            4.6              0      0.0053169     0.00023905
    1904      12              5              0     0.00129406    0.000125204
    1904      13            5.4              0    0.000490075    7.20353e-05
    1904      14            5.8              0    8.78997e-05    2.79854e-05
    1904      15            6.2              0    3.13667e-05    1.66151e-05
    1904      16            6.6              0    1.15498e-05    1.15467e-05
    1904      17              7              0              0              0
    1904      18            7.4              0              0              0
    1904      19            7.8              0              0              0
    1905       0            0.2      0.0925926      0.0255184    0.000506268
    1905       1            0.6       0.116898        0.17415     0.00128443
    1905       2              1       0.338657       0.356433     0.00167822
    1905       3            1.4       0.443519       0.477622       0.001967
    1905       4            1.8       0.406481       0.490621     0.00201218
    1905       5            2.2       0.534028       0.402573     0.00182401
    1905       6            2.6       0.314583       0.277633     0.00156556
    1905       7              3         0.1375       0.158646     0.00121927
    1905       8            3.4      0.0694444      0.0779432    0.000875267
    1905       9            3.8      0.0462963      0.0361522    0.000607893
    1905      10            4.2              0      0.0154806    0.000405141
    1905      11            4.6              0     0.00531411    0.000238941
    1905      12              5              0     0.00129338     0.00012514
    1905      13            5.4              0    0.000489817     7.1998e-05
    1905      14            5.8              0    8.78536e-05    2.79708e-05
    1905      15            6.2              0    3.13502e-05    1.66064e-05
    1905      16            6.6              0    1.15437e-05    1.15407e-05
    1905      17              7              0              0              0
    1905      18            7.4              0              0              0
    1905      19            7.8              0              0              0
    1906       0            0.2      0.0902778      0.0255523    0.000507142
    1906       1            0.6       0.111111       0.174116     0.00128418
    1906       2              1       0.265509       0.356386     0.00167801
    1906       3            1.4       0.535648       0.477652      0.0019662
    1906       4            1.8       0.390972       0.490569      0.0020118
    1906       5            2.2       0.516898       0.402633     0.00182404
    1906       6            2.6       0.328704       0.277659     0.00156496
    1906       7              3       0.136343       0.158635     0.00121868
    1906       8            3.4      0.0782407      0.0779433    0.000874808
    1906       9            3.8      0.0462963      0.0361575    0.000607598
    1906      10            4.2              0      0.0154725     0.00040501
    1906      11            4.6              0     0.00531132    0.000238832
    1906      12              5              0      0.0012927    0.000125076
    1906      13            5.4              0     0.00048956    7.19606e-05
    1906      14            5.8              0    8.78075e-05    2.79561e-05
    1906      15            6.2              0    3.13338e-05    1.65977e-05
    1906      16            6.6              0    1.15376e-05    1.15346e-05
    1906      17              7              0              0              0
    1906      18            7.4              0              0              0
    1906      19            7.8              0              0              0
    1907       0            0.2      0.0650463      0.0255731    0.000507298
    1907       1            0.6       0.183796       0.174122     0.00128351
    1907       2              1       0.213657       0.356311      0.0016788
    1907       3            1.4       0.618519       0.477726     0.00196656
    1907       4            1.8       0.389352       0.490516     0.00201145
    1907       5            2.2       0.522222       0.402696     0.00182416
    1907       6            2.6       0.252778       0.277646      0.0015642
    1907       7              3       0.138889       0.158624     0.00121809
    1907       8            3.4      0.0655093      0.0779368    0.000874373
    1907       9            3.8      0.0502315      0.0361649    0.000607324
    1907      10            4.2              0      0.0154643    0.000404879
    1907      11            4.6              0     0.00530854    0.000238723
    1907      12              5              0     0.00129202    0.000125013
    1907      13            5.4              0    0.000489304    7.19234e-05
    1907      14            5.8              0    8.77615e-05    2.79415e-05
    1907      15            6.2              0    3.13174e-05     1.6589e-05
    1907      16            6.6              0    1.15316e-05    1.15286e-05
    1907      17              7              0              0              0
    1907      18            7.4              0              0              0
    1907      19            7.8              0              0              0
    1908       0            0.2      0.0326389      0.0255768    0.000507046
    1908       1            0.6        0.23588       0.174154     0.00128325
    1908       2              1       0.245602       0.356253     0.00167892
    1908       3            1.4       0.594676       0.477787     0.00196648
    1908       4            1.8       0.328472       0.490431     0.00201218
    1908       5            2.2       0.560185       0.402779     0.00182507
    1908       6            2.6       0.271065       0.277643     0.00156338
    1908       7              3       0.134722       0.158612     0.00121752
    1908       8            3.4       0.050463      0.0779224    0.000874033
    1908       9            3.8      0.0462963      0.0361702    0.000607029
    1908      10            4.2              0      0.0154562    0.000404748
    1908      11            4.6              0     0.00530575    0.000238614
    1908      12              5              0     0.00129135    0.000124949
    1908      13            5.4              0    0.000489047    7.18861e-05
    1908      14            5.8              0    8.77155e-05    2.79269e-05
    1908      15            6.2              0     3.1301e-05    1.65803e-05
    1908      16            6.6              0    1.15255e-05    1.15225e-05
    1908      17              7              0              0              0
    1908      18            7.4              0              0              0
    1908      19            7.8              0              0              0
    1909       0            0.2      0.0231481      0.0255755    0.000506782
    1909       1            0.6       0.241435       0.174189     0.00128306
    1909       2              1       0.278935       0.356212     0.00167853
    1909       3            1.4       0.540046        0.47782     0.00196572
    1909       4            1.8       0.387731       0.490377     0.00201185
    1909       5            2.2       0.492824       0.402826     0.00182473
    1909       6            2.6        0.29838       0.277654      0.0015626
    1909       7              3       0.144907       0.158604      0.0012169
    1909       8            3.4      0.0680556      0.0779172    0.000873591
    1909       9            3.8       0.024537      0.0361641    0.000606741
    1909      10            4.2              0      0.0154481    0.000404617
    1909      11            4.6              0     0.00530298    0.000238505
    1909      12              5              0     0.00129067    0.000124885
    1909      13            5.4              0    0.000488791    7.18489e-05
    1909      14            5.8              0    8.76695e-05    2.79123e-05
    1909      15            6.2              0    3.12846e-05    1.65716e-05
    1909      16            6.6              0    1.15195e-05    1.15165e-05
    1909      17              7              0              0              0
    1909      18            7.4              0              0              0
    1909      19            7.8              0              0              0
    1910       0            0.2      0.0231481      0.0255742    0.000506518
    1910       1            0.6       0.228935       0.174218     0.00128271
    1910       2              1       0.318981       0.356193     0.00167777
    1910       3            1.4       0.503472       0.477833     0.00196474
    1910       4            1.8       0.404861       0.490332     0.00201129
    1910       5            2.2       0.478241       0.402865      0.0018242
    1910       6            2.6       0.343981       0.277688     0.00156217
    1910       7              3       0.105787       0.158577     0.00121658
    1910       8            3.4      0.0694444      0.0779128    0.000873145
    1910       9            3.8      0.0231481      0.0361573    0.000606462
    1910      10            4.2              0      0.0154401    0.000404486
    1910      11            4.6              0      0.0053002    0.000238397
    1910      12              5              0     0.00128999    0.000124822
    1910      13            5.4              0    0.000488535    7.18118e-05
    1910      14            5.8              0    8.76236e-05    2.78977e-05
    1910      15            6.2              0    3.12682e-05     1.6563e-05
